Protein_ID,Study_ID,Tissue_Compartment,Gene_Symbol,Abundance_Young,Abundance_Old,Zscore_Delta
A0A0A0MSQ0,Randles_2021,Tubulointerstitial,PLS3,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MSV6,Randles_2021,Glomerular,C1QB,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MSV6,Randles_2021,Tubulointerstitial,C1QB,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MSX5,Randles_2021,Glomerular,HOXD8,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MSX5,Randles_2021,Tubulointerstitial,HOXD8,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MSX9,Randles_2021,Glomerular,IARS,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MSX9,Randles_2021,Tubulointerstitial,IARS,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MSY7,Randles_2021,Glomerular,TK2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MSY7,Randles_2021,Tubulointerstitial,TK2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MT16,Randles_2021,Glomerular,ABCA13,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MT16,Randles_2021,Tubulointerstitial,ABCA13,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MT26,Randles_2021,Glomerular,ATP1A3,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MT26,Randles_2021,Tubulointerstitial,ATP1A3,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MT68,Randles_2021,Glomerular,DNASE1L3,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MT68,Randles_2021,Tubulointerstitial,DNASE1L3,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MT83,Randles_2021,Glomerular,IVD,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MT83,Randles_2021,Tubulointerstitial,IVD,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MTE2,Randles_2021,Glomerular,LMO7,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MTE2,Randles_2021,Tubulointerstitial,LMO7,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MTH3,Randles_2021,Glomerular,ILK,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MTH3,Randles_2021,Tubulointerstitial,ILK,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MTL9,Randles_2021,Glomerular,NID2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MTL9,Randles_2021,Tubulointerstitial,NID2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MTR1,Randles_2021,Glomerular,CDH13,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MTR1,Randles_2021,Tubulointerstitial,CDH13,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MTS2,Randles_2021,Glomerular,GPI,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MTS2,Randles_2021,Tubulointerstitial,GPI,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A0MTT1,Randles_2021,Glomerular,GPX4,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A0MTT1,Randles_2021,Tubulointerstitial,GPX4,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A6YY98,Randles_2021,Glomerular,TRPV5,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A6YY98,Randles_2021,Tubulointerstitial,TRPV5,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A6YYA0,Randles_2021,Glomerular,TMED7-TICAM2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A6YYA0,Randles_2021,Tubulointerstitial,TMED7-TICAM2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A6YYI3,Randles_2021,Glomerular,PPAN-P2RY11,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A6YYI3,Randles_2021,Tubulointerstitial,PPAN-P2RY11,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A6YYL2,Randles_2021,Glomerular,SULT1A4,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A6YYL2,Randles_2021,Tubulointerstitial,SULT1A4,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0A6YYL6,Randles_2021,Glomerular,RPL17-C18orf32,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0A6YYL6,Randles_2021,Tubulointerstitial,RPL17-C18orf32,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0B4J1R2,Randles_2021,Glomerular,ACSS3,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0B4J1R2,Randles_2021,Tubulointerstitial,ACSS3,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0B4J1R6,Randles_2021,Glomerular,TKT,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0B4J1R6,Randles_2021,Tubulointerstitial,TKT,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0B4J1Y3,Randles_2021,Glomerular,GJA5,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0B4J1Y3,Randles_2021,Tubulointerstitial,GJA5,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0B4J203,Randles_2021,Glomerular,FIP1L1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0B4J203,Randles_2021,Tubulointerstitial,FIP1L1,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0B4J239,Randles_2021,Glomerular,DAD1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0B4J239,Randles_2021,Tubulointerstitial,DAD1,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0B4J2C3,Randles_2021,Glomerular,TPT1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0B4J2C3,Randles_2021,Tubulointerstitial,TPT1,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0B4J2E5,Randles_2021,Glomerular,1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0B4J2E5,Randles_2021,Tubulointerstitial,1,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C3SFZ7,Randles_2021,Glomerular,MECOM,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C3SFZ7,Randles_2021,Tubulointerstitial,MECOM,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DFN3,Randles_2021,Glomerular,MGLL,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DFN3,Randles_2021,Tubulointerstitial,MGLL,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DFR6,Randles_2021,Glomerular,SEC13,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DFR6,Randles_2021,Tubulointerstitial,SEC13,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DFU1,Randles_2021,Glomerular,SOD2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DFU1,Randles_2021,Tubulointerstitial,SOD2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DFZ5,Randles_2021,Glomerular,ANKDD1A,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DFZ5,Randles_2021,Tubulointerstitial,ANKDD1A,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DG17,Randles_2021,Glomerular,RPSA,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DG17,Randles_2021,Tubulointerstitial,RPSA,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DG87,Randles_2021,Glomerular,GGTLC2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DG87,Randles_2021,Tubulointerstitial,GGTLC2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGF9,Randles_2021,Glomerular,PIK3C2A,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGF9,Randles_2021,Tubulointerstitial,PIK3C2A,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGH2,Randles_2021,Glomerular,RRAS2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGH2,Randles_2021,Tubulointerstitial,RRAS2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGI9,Randles_2021,Glomerular,BAZ2A,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGI9,Randles_2021,Tubulointerstitial,BAZ2A,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGQ8,Randles_2021,Glomerular,DHRS7B,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGQ8,Randles_2021,Tubulointerstitial,DHRS7B,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGR6,Randles_2021,Glomerular,SFXN2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGR6,Randles_2021,Tubulointerstitial,SFXN2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGS0,Randles_2021,Glomerular,NDUFA6,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGS0,Randles_2021,Tubulointerstitial,NDUFA6,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGS1,Randles_2021,Glomerular,DDOST,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGS1,Randles_2021,Tubulointerstitial,DDOST,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGV4,Randles_2021,Glomerular,LAMTOR5,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGV4,Randles_2021,Tubulointerstitial,LAMTOR5,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGV7,Randles_2021,Glomerular,RBP4,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGV7,Randles_2021,Tubulointerstitial,RBP4,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGV8,Randles_2021,Glomerular,SEMA3B,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGV8,Randles_2021,Tubulointerstitial,SEMA3B,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGW9,Randles_2021,Glomerular,SERPINI2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGW9,Randles_2021,Tubulointerstitial,SERPINI2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DGZ9,Randles_2021,Glomerular,TPP1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DGZ9,Randles_2021,Tubulointerstitial,TPP1,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DH03,Randles_2021,Glomerular,RHOQ,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DH03,Randles_2021,Tubulointerstitial,RHOQ,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DH22,Randles_2021,Glomerular,EPB41L1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DH22,Randles_2021,Tubulointerstitial,EPB41L1,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0C4DH83,Randles_2021,Glomerular,EHD3,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0C4DH83,Randles_2021,Tubulointerstitial,EHD3,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0D9SEM4,Randles_2021,Glomerular,SRSF4,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0D9SEM4,Randles_2021,Tubulointerstitial,SRSF4,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0D9SF28,Randles_2021,Glomerular,NBEA,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0D9SF28,Randles_2021,Tubulointerstitial,NBEA,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0D9SF53,Randles_2021,Glomerular,DDX3X,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0D9SF53,Randles_2021,Tubulointerstitial,DDX3X,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0D9SF54,Randles_2021,Glomerular,SPTAN1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0D9SF54,Randles_2021,Tubulointerstitial,SPTAN1,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0D9SFB1,Randles_2021,Glomerular,DNM1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0D9SFB1,Randles_2021,Tubulointerstitial,DNM1,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0D9SFH4,Randles_2021,Glomerular,SPTAN1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0D9SFH4,Randles_2021,Tubulointerstitial,SPTAN1,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0D9SFK2,Randles_2021,Glomerular,MYO18A,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0D9SFK2,Randles_2021,Tubulointerstitial,MYO18A,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0D9SGC1,Randles_2021,Glomerular,MYO6,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0D9SGC1,Randles_2021,Tubulointerstitial,MYO6,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0G2JGD2,Dipali_2023,Ovary,S100A4,19.081354596065317,19.135263626994472,
A0A0G2JH46,Randles_2021,Glomerular,HLA-DRA,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0G2JH46,Randles_2021,Tubulointerstitial,HLA-DRA,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0G2JH68,Randles_2021,Glomerular,DIAPH1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0G2JH68,Randles_2021,Tubulointerstitial,DIAPH1,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0G2JHD9,Randles_2021,Glomerular,COL11A2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0G2JHD9,Randles_2021,Tubulointerstitial,COL11A2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0G2JIW1,Randles_2021,Glomerular,HSPA1B,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0G2JIW1,Randles_2021,Tubulointerstitial,HSPA1B,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0G2JJE4,Randles_2021,Glomerular,MOG,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0G2JJE4,Randles_2021,Tubulointerstitial,MOG,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0G2JL54,Randles_2021,Glomerular,C4B_2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0G2JL54,Randles_2021,Tubulointerstitial,C4B_2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0G2JLS1,Randles_2021,Glomerular,LRRC56,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0G2JLS1,Randles_2021,Tubulointerstitial,LRRC56,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0G2JMC2,Randles_2021,Glomerular,PROX2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0G2JMC2,Randles_2021,Tubulointerstitial,PROX2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0G2JNQ3,Randles_2021,Glomerular,HNRNPCL2,13.054404516831411,13.228700304622132,0.21384960885819473
A0A0G2JNQ3,Randles_2021,Tubulointerstitial,HNRNPCL2,13.322051790494571,,0.21384960885819473
A0A0G2JPD4,Randles_2021,Glomerular,IGHG4,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0G2JPD4,Randles_2021,Tubulointerstitial,IGHG4,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0J9YVP6,Randles_2021,Glomerular,PUF60,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0J9YVP6,Randles_2021,Tubulointerstitial,PUF60,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0J9YW57,Randles_2021,Glomerular,PRSS2,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0J9YW57,Randles_2021,Tubulointerstitial,PRSS2,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0J9YWR7,Randles_2021,Glomerular,ARMC10,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0J9YWR7,Randles_2021,Tubulointerstitial,ARMC10,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0J9YX62,Randles_2021,Glomerular,DNAJB6,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0J9YX62,Randles_2021,Tubulointerstitial,DNAJB6,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0J9YXB8,Randles_2021,Glomerular,PSAP,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0J9YXB8,Randles_2021,Tubulointerstitial,PSAP,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0J9YXV3,Randles_2021,Glomerular,4,13.054404516831411,13.228700304622132,0.9846458520422735
A0A0J9YXV3,Randles_2021,Tubulointerstitial,4,13.322051790494571,13.592348455958708,0.9846458520422735
A0A0R4IZX5,Tsumagari_2023,Cortex,Ncan,21.281449740068453,21.36140927259177,0.024782625051505254
A0A0R4IZX5,Tsumagari_2023,Hippocampus,Ncan,27.67407062170647,27.819305979281637,0.024782625051505254
A0A0R4J038,Dipali_2023,Ovary,KNG1,19.081354596065317,19.135263626994472,
A0A0R4J039,Angelidis_2019,Lung,HRG,29.276972411347536,29.476609785628018,0.017459237812922995
A0A0R4J039,Dipali_2023,Ovary,HRG,19.081354596065317,19.135263626994472,0.017459237812922995
A0A0R4J0I1,Tsumagari_2023,Cortex,Serpina3k,21.281449740068453,21.36140927259177,0.024782625051505254
A0A0R4J0I1,Tsumagari_2023,Hippocampus,Serpina3k,27.67407062170647,27.819305979281637,0.024782625051505254
A0A0R4J0X5,Angelidis_2019,Lung,SERPINA1C,29.276972411347536,29.476609785628018,
A0A0R4J1N1,Dipali_2023,Ovary,ITIH4,19.081354596065317,19.135263626994472,
A0A140LHU0,Dipali_2023,Ovary,ADAM9,19.081354596065317,19.135263626994472,
A0A140T8W1,Dipali_2023,Ovary,COL6A5,19.081354596065317,19.135263626994472,
A0A1B0GR98,Angelidis_2019,Lung,1810010H24RIK,29.276972411347536,29.476609785628018,
A0A2R8VHV8,Tsumagari_2023,Cortex,Nell2,21.281449740068453,21.36140927259177,0.024782625051505254
A0A2R8VHV8,Tsumagari_2023,Hippocampus,Nell2,27.67407062170647,27.819305979281637,0.024782625051505254
A0A5E8,Randles_2021,Glomerular,GAS2L1,13.054404516831411,13.228700304622132,0.9846458520422735
A0A5E8,Randles_2021,Tubulointerstitial,GAS2L1,13.322051790494571,13.592348455958708,0.9846458520422735
A1KZ92,Santinha_2024_Human,Native_Tissue,PXDNL,15.319198015192645,15.55411428127372,
A1L0T0,Randles_2021,Glomerular,ILVBL,13.054404516831411,13.228700304622132,0.9846458520422735
A1L0T0,Randles_2021,Tubulointerstitial,ILVBL,13.322051790494571,13.592348455958708,0.9846458520422735
A1L353,Angelidis_2019,Lung,TGFBI,29.276972411347536,29.476609785628018,
A2A7Q5,Dipali_2023,Ovary,P3H1,19.081354596065317,19.135263626994472,
A2A863,Schuler_2021,Skeletal_muscle_EDL,Itgb4,14.154230064000005,14.13381148366907,-0.0059992136010749994
A2A863,Schuler_2021,Skeletal_muscle_Gastrocnemius,Itgb4,14.16656861021587,14.270802877409519,-0.0059992136010749994
A2A863,Schuler_2021,Skeletal_muscle_Soleus,Itgb4,14.956904949714284,14.880652167428567,-0.0059992136010749994
A2A863,Schuler_2021,Skeletal_muscle_TA,Itgb4,15.145914762552556,15.126380063255265,-0.0059992136010749994
A2AJ76,Santinha_2024_Mouse_DT,Decellularized_Tissue,Hmcn2,16.654249647035684,16.81949976298391,0.010828896625160933
A2AJ76,Schuler_2021,Skeletal_muscle_Soleus,Hmcn2,14.956904949714284,14.880652167428567,0.010828896625160933
A2AJ76,Schuler_2021,Skeletal_muscle_TA,Hmcn2,15.145914762552556,15.126380063255265,0.010828896625160933
A2AJ76,Tsumagari_2023,Cortex,Hmcn2,21.281449740068453,21.36140927259177,0.010828896625160933
A2AJ76,Tsumagari_2023,Hippocampus,Hmcn2,27.67407062170647,27.819305979281637,0.010828896625160933
A2AJY2,Dipali_2023,Ovary,COL15A1,19.081354596065317,19.135263626994472,
A2APX3,Dipali_2023,Ovary,CST3,19.081354596065317,19.135263626994472,
A2ASQ1,Angelidis_2019,Lung,AGRN,29.276972411347536,,-0.5677694913895978
A2ASQ1,Santinha_2024_Mouse_DT,Decellularized_Tissue,Agrn,16.654249647035684,16.81949976298391,-0.5677694913895978
A2ASQ1,Santinha_2024_Mouse_NT,Native_Tissue,Agrn,15.319198015192645,15.55411428127372,-0.5677694913895978
A2ASQ1,Schuler_2021,Skeletal_muscle_Soleus,Agrn,14.956904949714284,14.880652167428567,-0.5677694913895978
A2ASQ1,Schuler_2021,Skeletal_muscle_TA,Agrn,15.145914762552556,15.126380063255265,-0.5677694913895978
A2ATM9,Dipali_2023,Ovary,LAMC3,19.081354596065317,19.135263626994472,
A2AVA0,Angelidis_2019,Lung,SVEP1,29.276972411347536,29.476609785628018,
A2AX52,Angelidis_2019,Lung,COL6A4,29.276972411347536,,-0.6996291683478113
A2AX52,Dipali_2023,Ovary,COL6A4,19.081354596065317,19.135263626994472,-0.6996291683478113
A2BE45,Angelidis_2019,Lung,SRPX,29.276972411347536,29.476609785628018,
A2CF65,Dipali_2023,Ovary,CLEC10A,19.081354596065317,19.135263626994472,
A2RT60,Angelidis_2019,Lung,HTRA4,29.276972411347536,29.476609785628018,
A3KMH1,Randles_2021,Glomerular,VWA8,13.054404516831411,13.228700304622132,0.9846458520422735
A3KMH1,Randles_2021,Tubulointerstitial,VWA8,13.322051790494571,13.592348455958708,0.9846458520422735
A4D0S4,LiDermis_2021,Skin dermis,LAMB4,9.661009976068373,,
A4D1E9,Randles_2021,Glomerular,GTPBP10,13.054404516831411,13.228700304622132,0.9846458520422735
