Source,Target,Correlation,Evidence
ADAMTSL4,FBLN5,0.9999999999999997,Co-regulation
ADAMTSL4,FBN1,-1.0,Co-regulation
ADAMTSL4,FBN2,1.0000000000000002,Co-regulation
FGA,ADAMTSL4,0.9999999999999999,Co-regulation
FGB,ADAMTSL4,1.0,Co-regulation
FGG,ADAMTSL4,1.0000000000000002,Co-regulation
ADAMTSL4,FN1,1.0,Co-regulation
ADAMTSL4,FNDC1,-1.0,Co-regulation
HPX,ADAMTSL4,1.0000000000000002,Co-regulation
HRG,ADAMTSL4,1.0,Co-regulation
ADAMTSL4,HSPG2,-1.0,Co-regulation
HTRA1,ADAMTSL4,1.0,Co-regulation
IGFALS,ADAMTSL4,1.0,Co-regulation
ADAMTSL4,IGFBP7,-1.0000000000000002,Co-regulation
ITIH1,ADAMTSL4,1.0,Co-regulation
ITIH3,ADAMTSL4,1.0000000000000002,Co-regulation
ITIH4,ADAMTSL4,1.0,Co-regulation
ITIH5,ADAMTSL4,-1.0,Co-regulation
KNG1,ADAMTSL4,1.0,Co-regulation
ADAMTSL4,LAMA2,1.0,Co-regulation
ADAMTSL4,LAMA4,1.0,Co-regulation
ADAMTSL4,LAMA5,-1.0,Co-regulation
LAMB1,ADAMTSL4,1.0,Co-regulation
ADAMTSL4,LAMB2,0.9999999999999998,Co-regulation
ADAMTSL4,LAMC1,1.0000000000000002,Co-regulation
ADAMTSL4,LGALS1,-1.0,Co-regulation
ADAMTSL4,LGALS3,-1.0000000000000002,Co-regulation
ADAMTSL4,LMAN1,-1.0000000000000002,Co-regulation
LRG1,ADAMTSL4,1.0000000000000002,Co-regulation
ADAMTSL4,LTBP1,1.0000000000000002,Co-regulation
ADAMTSL4,LTBP4,-1.0,Co-regulation
ADAMTSL4,LUM,1.0,Co-regulation
ADAMTSL4,MATN2,-1.0,Co-regulation
ADAMTSL4,MFAP2,0.9999999999999999,Co-regulation
ADAMTSL4,MFAP4,-1.0,Co-regulation
ADAMTSL4,MFGE8,1.0000000000000002,Co-regulation
ADAMTSL4,MGP,-1.0,Co-regulation
ADAMTSL4,MMP9,-1.0000000000000002,Co-regulation
ADAMTSL4,MMRN2,-1.0000000000000002,Co-regulation
ADAMTSL4,NID1,1.0000000000000002,Co-regulation
ADAMTSL4,NID2,-1.0,Co-regulation
ADAMTSL4,OGN,-1.0,Co-regulation
PLG,ADAMTSL4,1.0000000000000002,Co-regulation
POSTN,ADAMTSL4,1.0,Co-regulation
ADAMTSL4,PRELP,1.0,Co-regulation
ADAMTSL4,PRG2,1.0,Co-regulation
ADAMTSL4,PRSS2,1.0,Co-regulation
ADAMTSL4,PXDN,1.0,Co-regulation
ADAMTSL4,S100A11,-1.0,Co-regulation
ADAMTSL4,S100A8,1.0,Co-regulation
ADAMTSL4,S100A9,1.0000000000000002,Co-regulation
ADAMTSL4,SBSPON,-1.0000000000000002,Co-regulation
ADAMTSL4,SDC2,1.0,Co-regulation
ADAMTSL4,SEMA3B,1.0,Co-regulation
SERPINA1,ADAMTSL4,1.0,Co-regulation
ADAMTSL4,SERPINA3,1.0,Co-regulation
SERPINA4,ADAMTSL4,1.0,Co-regulation
ADAMTSL4,SERPINA5,-1.0000000000000002,Co-regulation
ADAMTSL4,SERPINB1,-1.0,Co-regulation
SERPINC1,ADAMTSL4,0.9999999999999999,Co-regulation
SERPIND1,ADAMTSL4,1.0,Co-regulation
SERPINF1,ADAMTSL4,1.0,Co-regulation
SERPINF2,ADAMTSL4,1.0,Co-regulation
ADAMTSL4,SERPING1,1.0,Co-regulation
SERPINH1,ADAMTSL4,-0.9999999999999996,Co-regulation
ADAMTSL4,SLPI,-1.0,Co-regulation
ADAMTSL4,SMOC2,1.0000000000000002,Co-regulation
ADAMTSL4,TGFBI,1.0,Co-regulation
ADAMTSL4,TGM2,-1.0,Co-regulation
ADAMTSL4,TIMP1,1.0,Co-regulation
TIMP3,ADAMTSL4,1.0000000000000002,Co-regulation
ADAMTSL4,TINAGL1,1.0,Co-regulation
ADAMTSL4,TNC,-1.0,Co-regulation
ADAMTSL4,VCAN,-1.0000000000000002,Co-regulation
VTN,ADAMTSL4,1.0000000000000002,Co-regulation
VWA1,ADAMTSL4,1.0,Co-regulation
ADAMTSL4,VWF,1.0,Co-regulation
ADIPOQ,AEBP1,-0.9999999999999998,Co-regulation
ADIPOQ,AGRN,-0.9999999999999998,Co-regulation
ADIPOQ,AGT,-1.0000000000000002,Co-regulation
AMBP,ADIPOQ,-1.0,Co-regulation
ANGPTL2,ADIPOQ,0.9999999999999996,Co-regulation
ADIPOQ,ANXA1,1.0,Co-regulation
ADIPOQ,ANXA11,-0.9999999999999998,Co-regulation
ADIPOQ,ANXA2,-1.0,Co-regulation
ADIPOQ,ANXA4,0.9999999999999998,Co-regulation
ADIPOQ,ANXA5,1.0,Co-regulation
ADIPOQ,ANXA6,1.0,Co-regulation
ADIPOQ,ANXA7,-0.9999999999999997,Co-regulation
ADIPOQ,ASPN,0.9999999999999999,Co-regulation
ADIPOQ,BGN,1.0,Co-regulation
ADIPOQ,C1QA,-1.0000000000000002,Co-regulation
ADIPOQ,C1QB,-1.0,Co-regulation
ADIPOQ,C1QC,-1.0000000000000038,Co-regulation
ADIPOQ,CCN1,-1.0,Co-regulation
CD109,ADIPOQ,-0.9999999999999999,Co-regulation
CILP,ADIPOQ,0.9999999999999999,Co-regulation
ADIPOQ,CLEC3B,1.0000000000000002,Co-regulation
ADIPOQ,COL12A1,0.9999999999999998,Co-regulation
ADIPOQ,COL14A1,1.0,Co-regulation
ADIPOQ,COL15A1,-1.0000000000000004,Co-regulation
ADIPOQ,COL18A1,-1.0,Co-regulation
ADIPOQ,COL1A1,-1.0,Co-regulation
ADIPOQ,COL1A2,-0.9999999999999998,Co-regulation
ADIPOQ,COL28A1,-1.0000000000000002,Co-regulation
ADIPOQ,COL3A1,0.9999999999999999,Co-regulation
ADIPOQ,COL4A1,-1.0,Co-regulation
ADIPOQ,COL4A2,-1.0,Co-regulation
ADIPOQ,COL5A1,1.0000000000000002,Co-regulation
ADIPOQ,COL5A2,0.9999999999999998,Co-regulation
ADIPOQ,COL6A1,1.0,Co-regulation
ADIPOQ,COL6A2,1.0,Co-regulation
ADIPOQ,COL6A3,0.9999999999999998,Co-regulation
ADIPOQ,COL8A1,1.0,Co-regulation
ADIPOQ,CPN2,1.0000000000000002,Co-regulation
ADIPOQ,CSPG4,-1.0,Co-regulation
ADIPOQ,CST3,-0.9999999999999998,Co-regulation
CSTB,ADIPOQ,-0.9999999999999998,Co-regulation
ADIPOQ,CTSB,-0.9999999999999999,Co-regulation
ADIPOQ,CTSD,0.9999999999999993,Co-regulation
ADIPOQ,CTSG,-0.9999999999999999,Co-regulation
ADIPOQ,CTSZ,1.0,Co-regulation
CXCL10,ADIPOQ,-0.9999999999999998,Co-regulation
CXCL12,ADIPOQ,1.0,Co-regulation
ADIPOQ,DCN,-1.0000000000000002,Co-regulation
ADIPOQ,DPT,-0.9999999999999998,Co-regulation
ADIPOQ,DSPP,-0.9999999999999999,Co-regulation
ECM1,ADIPOQ,-0.9999999999999999,Co-regulation
ADIPOQ,EFEMP1,-1.0,Co-regulation
ADIPOQ,EMILIN1,-0.9999999999999987,Co-regulation
EMILIN3,ADIPOQ,1.0,Co-regulation
ADIPOQ,F10,1.0,Co-regulation
ADIPOQ,F12,-1.0,Co-regulation
ADIPOQ,F13A1,-1.0,Co-regulation
F2,ADIPOQ,-1.0,Co-regulation
ADIPOQ,F9,-1.0,Co-regulation
ADIPOQ,FBLN1,-1.0,Co-regulation
ADIPOQ,FBLN2,-0.9999999999999996,Co-regulation
ADIPOQ,FBLN5,-1.0000000000000002,Co-regulation
ADIPOQ,FBN1,1.0,Co-regulation
FGA,ADIPOQ,-0.9999999999999999,Co-regulation
FGB,ADIPOQ,-0.9999999999999999,Co-regulation
FGG,ADIPOQ,-1.0000000000000002,Co-regulation
ADIPOQ,FMOD,-1.0,Co-regulation
ADIPOQ,FN1,-1.0,Co-regulation
ADIPOQ,FSTL1,-1.0000000000000002,Co-regulation
ADIPOQ,GPC1,-0.9999999999999999,Co-regulation
HPX,ADIPOQ,-1.0,Co-regulation
HRG,ADIPOQ,-1.0,Co-regulation
ADIPOQ,HSPG2,-1.0,Co-regulation
IGFALS,ADIPOQ,-0.9999999999999999,Co-regulation
ADIPOQ,IGFBP3,-0.9999999999999997,Co-regulation
ADIPOQ,IGFBP7,1.0,Co-regulation
ITIH1,ADIPOQ,-1.0000000000000002,Co-regulation
ITIH2,ADIPOQ,-0.9999999999999998,Co-regulation
ITIH3,ADIPOQ,-1.0,Co-regulation
ITIH4,ADIPOQ,-0.9999999999999998,Co-regulation
ADIPOQ,ITIH5,1.0,Co-regulation
KNG1,ADIPOQ,-0.9999999999999999,Co-regulation
ADIPOQ,LAMA2,-0.9999999999999998,Co-regulation
ADIPOQ,LAMA4,-1.0,Co-regulation
ADIPOQ,LAMA5,-0.9999999999999999,Co-regulation
ADIPOQ,LAMB1,-1.0,Co-regulation
ADIPOQ,LAMB2,-1.0,Co-regulation
ADIPOQ,LAMC1,-1.0000000000000002,Co-regulation
ADIPOQ,LGALS1,0.9999999999999998,Co-regulation
ADIPOQ,LGALS3,-1.0,Co-regulation
ADIPOQ,LMAN1,0.9999999999999999,Co-regulation
LRG1,ADIPOQ,1.0000000000000004,Co-regulation
ADIPOQ,LTBP1,-1.0,Co-regulation
ADIPOQ,LTBP2,-1.0,Co-regulation
ADIPOQ,LTBP4,-1.0000000000000007,Co-regulation
ADIPOQ,LUM,-0.9999999999999998,Co-regulation
ADIPOQ,MATN2,1.0,Co-regulation
ADIPOQ,MFAP4,-0.9999999999999999,Co-regulation
ADIPOQ,MFGE8,0.9999999999999998,Co-regulation
ADIPOQ,MMP9,-1.0,Co-regulation
ADIPOQ,MMRN2,-0.9999999999999998,Co-regulation
ADIPOQ,NELL1,-1.0,Co-regulation
ADIPOQ,NID1,-1.0,Co-regulation
ADIPOQ,NID2,-0.9999999999999994,Co-regulation
ADIPOQ,OGN,-1.0,Co-regulation
P3H1,ADIPOQ,0.9999999999999998,Co-regulation
ADIPOQ,P4HA1,0.9999999999999999,Co-regulation
ADIPOQ,P4HA2,-0.9999999999999998,Co-regulation
PLG,ADIPOQ,-1.0,Co-regulation
ADIPOQ,PLOD1,-1.0,Co-regulation
ADIPOQ,POSTN,-1.0,Co-regulation
ADIPOQ,PRELP,-1.0,Co-regulation
ADIPOQ,PXDN,-1.0000000000000002,Co-regulation
ADIPOQ,S100A1,0.9999999999999998,Co-regulation
ADIPOQ,S100A10,0.9999999999999999,Co-regulation
ADIPOQ,S100A11,1.0,Co-regulation
ADIPOQ,S100A13,-0.9999999999999998,Co-regulation
ADIPOQ,S100A4,1.0,Co-regulation
ADIPOQ,S100A6,0.9999999999999998,Co-regulation
ADIPOQ,S100A8,0.9999999999999999,Co-regulation
ADIPOQ,S100A9,-1.0000000000000002,Co-regulation
ADIPOQ,SEMA3C,-0.9999999999999999,Co-regulation
ADIPOQ,SERPINA1,0.9999999999999999,Co-regulation
SERPINA10,ADIPOQ,-1.0,Co-regulation
ADIPOQ,SERPINA3,-1.0,Co-regulation
SERPINA4,ADIPOQ,-0.9999999999999999,Co-regulation
ADIPOQ,SERPINA5,-0.9999999999999998,Co-regulation
SERPINA6,ADIPOQ,0.9999999999999999,Co-regulation
ADIPOQ,SERPINA7,0.9999999999999999,Co-regulation
ADIPOQ,SERPINB1,1.0,Co-regulation
ADIPOQ,SERPINB6,-1.0,Co-regulation
SERPINC1,ADIPOQ,-1.0,Co-regulation
SERPIND1,ADIPOQ,-1.0000000000000002,Co-regulation
ADIPOQ,SERPINE1,-0.9999999999999998,Co-regulation
ADIPOQ,SERPINE2,1.0,Co-regulation
ADIPOQ,SERPINF1,-0.9999999999999999,Co-regulation
SERPINF2,ADIPOQ,-0.9999999999999998,Co-regulation
ADIPOQ,SERPING1,0.9999999999999998,Co-regulation
ADIPOQ,SERPINH1,0.9999999999999999,Co-regulation
ADIPOQ,SLPI,1.0,Co-regulation
ADIPOQ,SPON1,-1.0,Co-regulation
ADIPOQ,SRPX,1.0,Co-regulation
ADIPOQ,TGFBI,-1.0,Co-regulation
ADIPOQ,TGM2,-1.0,Co-regulation
ADIPOQ,THBS1,-0.9999999999999999,Co-regulation
ADIPOQ,THBS4,0.9999999999999999,Co-regulation
TIMP3,ADIPOQ,0.9999999999999999,Co-regulation
ADIPOQ,TINAGL1,-0.9999999999999999,Co-regulation
ADIPOQ,TNC,0.9999999999999998,Co-regulation
TNXB,ADIPOQ,1.0,Co-regulation
ADIPOQ,VCAN,1.0000000000000002,Co-regulation
VTN,ADIPOQ,-0.9999999999999999,Co-regulation
ADIPOQ,VWA1,-0.9999999999999999,Co-regulation
ADIPOQ,VWF,-0.9999999999999998,Co-regulation
ANGPTL2,AEBP1,-0.9999999999999997,Co-regulation
ANXA11,AEBP1,0.9344172409998188,Co-regulation
ANXA2,AEBP1,0.8338483972932329,Co-regulation
ANXA3,AEBP1,-1.0,Co-regulation
ANXA7,AEBP1,0.7028271281258812,Co-regulation
AEBP1,C1QA,0.9838282657052946,Co-regulation
C1QB,AEBP1,0.7547154529102053,Co-regulation
AEBP1,C1QC,0.7900669756050804,Co-regulation
AEBP1,C1QTNF5,-1.0000000000000002,Co-regulation
AEBP1,CCN1,1.0,Co-regulation
CD109,AEBP1,0.949313473701689,Co-regulation
CILP,AEBP1,-1.0,Co-regulation
COL11A1,AEBP1,-1.0,Co-regulation
COL11A2,AEBP1,-1.0000000000000002,Co-regulation
AEBP1,COL16A1,0.7168855799513834,Co-regulation
AEBP1,COL18A1,0.8981724336755195,Co-regulation
AEBP1,COL28A1,0.9644546487251231,Co-regulation
AEBP1,COL2A1,-0.9943159323983868,Co-regulation
AEBP1,COL4A6,-1.0,Co-regulation
AEBP1,COL7A1,0.9894709010020686,Co-regulation
AEBP1,COL8A1,-0.988734620953591,Co-regulation
COL9A2,AEBP1,1.0000000000000002,Co-regulation
AEBP1,CPN2,-0.9975543984807728,Co-regulation
CSPG4,AEBP1,0.9549157825918955,Co-regulation
AEBP1,CST3,0.8478418169061976,Co-regulation
AEBP1,CSTA,1.0000000000000002,Co-regulation
AEBP1,CTHRC1,-0.9999999999999998,Co-regulation
AEBP1,CTSC,-1.0,Co-regulation
CTSD,AEBP1,0.8387258109433134,Co-regulation
DSPP,AEBP1,0.9394481794436665,Co-regulation
ECM1,AEBP1,0.9461773577249591,Co-regulation
ECM2,AEBP1,1.0,Co-regulation
ELANE,AEBP1,1.0000000000000002,Co-regulation
ELN,AEBP1,-0.9879265410498035,Co-regulation
AEBP1,EMILIN1,0.8295135688604444,Co-regulation
EMILIN3,AEBP1,0.8373736232131539,Co-regulation
F12,AEBP1,1.0000000000000002,Co-regulation
F13A1,AEBP1,0.9460799123730423,Co-regulation
F2,AEBP1,0.8399026691626268,Co-regulation
AEBP1,F9,0.9640029692799155,Co-regulation
FBLN2,AEBP1,-0.7557576533608732,Co-regulation
AEBP1,FBN1,-0.8432676609758858,Co-regulation
AEBP1,FBN2,-0.7329157552796978,Co-regulation
FGA,AEBP1,0.7298228018762227,Co-regulation
FGL2,AEBP1,1.0,Co-regulation
FLG,AEBP1,0.847112980288401,Co-regulation
FN1,AEBP1,0.7094685177083621,Co-regulation
AEBP1,FNDC1,-1.0,Co-regulation
FSTL1,AEBP1,1.0000000000000004,Co-regulation
GDF15,AEBP1,0.9999999999999998,Co-regulation
GPC1,AEBP1,0.9898323300589533,Co-regulation
AEBP1,HAPLN1,-1.0,Co-regulation
HCFC1,AEBP1,1.0000000000000009,Co-regulation
HMCN1,AEBP1,0.9999999999999998,Co-regulation
HRNR,AEBP1,-0.9999999999999999,Co-regulation
AEBP1,IGFBP3,0.9999999999999999,Co-regulation
ITIH1,AEBP1,0.8940339226857441,Co-regulation
ITIH2,AEBP1,0.9997910119210481,Co-regulation
ITIH5,AEBP1,-0.9810990873684057,Co-regulation
LAMA3,AEBP1,0.9999999999999998,Co-regulation
AEBP1,LAMA4,0.924534033701125,Co-regulation
AEBP1,LGALS8,1.0000000000000002,Co-regulation
LOX,AEBP1,-1.0,Co-regulation
LOXL1,AEBP1,1.0000000000000002,Co-regulation
LTBP1,AEBP1,0.783461703925213,Co-regulation
AEBP1,LTBP2,1.0000000000000002,Co-regulation
MASP2,AEBP1,1.0,Co-regulation
MFAP5,AEBP1,0.9999999999999999,Co-regulation
AEBP1,MGP,-1.0,Co-regulation
MMP2,AEBP1,0.9999999999999999,Co-regulation
AEBP1,MMP9,0.8681557162160153,Co-regulation
MXRA5,AEBP1,1.0,Co-regulation
AEBP1,NELL1,1.0,Co-regulation
NID2,AEBP1,0.7253466667023526,Co-regulation
OMD,AEBP1,1.0,Co-regulation
P3H1,AEBP1,0.7206487614696305,Co-regulation
P4HA2,AEBP1,0.964039815486689,Co-regulation
AEBP1,PAPLN,1.0,Co-regulation
PCOLCE,AEBP1,1.0,Co-regulation
AEBP1,PLOD1,1.0,Co-regulation
AEBP1,PLXNB2,1.0,Co-regulation
PODN,AEBP1,1.0,Co-regulation
POSTN,AEBP1,0.7578608586028813,Co-regulation
AEBP1,PRG2,0.9451529908807585,Co-regulation
AEBP1,PRSS2,0.9999999999999999,Co-regulation
S100A1,AEBP1,-1.0,Co-regulation
AEBP1,S100A16,0.7853314689163985,Co-regulation
AEBP1,S100A4,-1.0,Co-regulation
S100A7,AEBP1,-0.9710805851826003,Co-regulation
AEBP1,SBSPON,-0.9225229678799661,Co-regulation
AEBP1,SEMA3B,1.0,Co-regulation
AEBP1,SEMA3C,1.0,Co-regulation
SERPINA10,AEBP1,1.0,Co-regulation
SERPINA7,AEBP1,-0.9999999999999999,Co-regulation
AEBP1,SERPINB12,1.0,Co-regulation
SERPINB8,AEBP1,1.0000000000000002,Co-regulation
SERPIND1,AEBP1,0.7851250761996419,Co-regulation
AEBP1,SERPINE1,1.0,Co-regulation
SERPINE2,AEBP1,-1.0,Co-regulation
SERPINF2,AEBP1,0.8045891624270548,Co-regulation
SERPINH1,AEBP1,0.867435386424945,Co-regulation
SFRP2,AEBP1,1.0,Co-regulation
AEBP1,SLPI,-0.9069362383854936,Co-regulation
AEBP1,SMOC2,1.0,Co-regulation
AEBP1,SPARC,-0.9892786072858539,Co-regulation
AEBP1,SPON1,1.0,Co-regulation
AEBP1,SRPX2,-1.0,Co-regulation
AEBP1,TGFBI,0.8302043489360172,Co-regulation
TGM3,AEBP1,-0.9600495889305393,Co-regulation
AEBP1,THBS2,1.0000000000000002,Co-regulation
AEBP1,THBS3,-0.9999999999999999,Co-regulation
AEBP1,THBS4,-1.0,Co-regulation
AEBP1,THSD4,1.0000000000000002,Co-regulation
AEBP1,TIMP1,0.9999999999999998,Co-regulation
AEBP1,VCAN,-0.7098646327272325,Co-regulation
VIT,AEBP1,-1.0000000000000002,Co-regulation
VWA1,AEBP1,0.9762184057167037,Co-regulation
AEBP1,VWF,0.7939984757766448,Co-regulation
ANGPTL2,AGRN,-0.9999999999999999,Co-regulation
ANXA1,AGRN,-0.8183641594095721,Co-regulation
ANXA3,AGRN,1.0,Co-regulation
AGRN,ANXA4,-0.7426649776715447,Co-regulation
AGRN,ANXA5,-0.8742350015327683,Co-regulation
AGRN,ANXA6,-0.8180532112857275,Co-regulation
ANXA7,AGRN,-0.8991369448454767,Co-regulation
AGRN,ASPN,-0.9251449927256494,Co-regulation
AGRN,C1QC,-0.901419770321093,Co-regulation
AGRN,C1QTNF5,0.9999999999999998,Co-regulation
AGRN,CCN1,1.0000000000000002,Co-regulation
CD109,AGRN,-0.8611306459300428,Co-regulation
CILP,AGRN,-1.0000000000000002,Co-regulation
COL11A1,AGRN,0.9999999999999999,Co-regulation
COL11A2,AGRN,1.0,Co-regulation
COL15A1,AGRN,0.7001678914448097,Co-regulation
AGRN,COL18A1,-0.7044511532007118,Co-regulation
AGRN,COL1A1,0.9051178939434592,Co-regulation
COL1A2,AGRN,0.9570062490501663,Co-regulation
COL3A1,AGRN,0.9055774027651148,Co-regulation
AGRN,COL4A2,0.8142047623003972,Co-regulation
AGRN,COL4A6,1.0000000000000002,Co-regulation
COL5A3,AGRN,0.9988973710460743,Co-regulation
AGRN,COL6A6,-0.8989003030655753,Co-regulation
AGRN,COL7A1,-0.8164620666124063,Co-regulation
AGRN,COL8A1,-0.7181138262835716,Co-regulation
COL9A2,AGRN,-1.0,Co-regulation
AGRN,CST3,0.9355238128669525,Co-regulation
AGRN,CSTA,1.0000000000000002,Co-regulation
CSTB,AGRN,-0.7298060602593772,Co-regulation
AGRN,CTHRC1,1.0,Co-regulation
AGRN,CTSB,-0.9423394975331059,Co-regulation
AGRN,CTSC,0.9999999999999999,Co-regulation
CTSD,AGRN,-0.8031556832467937,Co-regulation
AGRN,DCN,0.7336714717811531,Co-regulation
DSPP,AGRN,0.8418081265721031,Co-regulation
ECM2,AGRN,-1.0000000000000002,Co-regulation
ELANE,AGRN,1.0000000000000002,Co-regulation
AGRN,EMILIN1,-0.7789527918583985,Co-regulation
EMILIN3,AGRN,-0.9625003799858898,Co-regulation
F12,AGRN,1.0000000000000004,Co-regulation
FBLN2,AGRN,0.9903449824421979,Co-regulation
FGL2,AGRN,-1.0000000000000002,Co-regulation
AGRN,FNDC1,0.9999999999999998,Co-regulation
FSTL1,AGRN,1.0000000000000004,Co-regulation
GDF15,AGRN,1.0,Co-regulation
AGRN,HAPLN1,1.0000000000000002,Co-regulation
HCFC1,AGRN,-1.0000000000000007,Co-regulation
HMCN1,AGRN,-1.0,Co-regulation
HRNR,AGRN,-1.0,Co-regulation
AGRN,IGFBP3,1.0000000000000002,Co-regulation
LAMA3,AGRN,-1.0,Co-regulation
LAMB1,AGRN,0.7089746265050562,Co-regulation
AGRN,LGALS1,-0.7717410436074013,Co-regulation
LGALS3,AGRN,-0.7060345973851059,Co-regulation
AGRN,LGALS8,1.0000000000000002,Co-regulation
LOX,AGRN,1.0,Co-regulation
LOXL1,AGRN,-1.0000000000000002,Co-regulation
LRG1,AGRN,-0.9917993051405232,Co-regulation
AGRN,LTBP2,1.0000000000000004,Co-regulation
AGRN,LTBP4,0.9371293046974665,Co-regulation
MASP2,AGRN,1.0,Co-regulation
MFAP5,AGRN,-0.9999999999999999,Co-regulation
AGRN,MFGE8,-0.9644063191515264,Co-regulation
AGRN,MGP,0.9999999999999999,Co-regulation
MMP2,AGRN,-1.0,Co-regulation
AGRN,MMP9,0.920815639467084,Co-regulation
AGRN,MMRN2,0.7573647341970261,Co-regulation
MXRA5,AGRN,-1.0,Co-regulation
AGRN,NELL1,1.0000000000000002,Co-regulation
OMD,AGRN,-1.0,Co-regulation
P3H1,AGRN,-0.9962178959766322,Co-regulation
P4HA1,AGRN,-0.974732917648533,Co-regulation
P4HA2,AGRN,-0.8342260206917411,Co-regulation
AGRN,PAPLN,-1.0,Co-regulation
PCOLCE,AGRN,-1.0,Co-regulation
AGRN,PLOD1,1.0000000000000002,Co-regulation
AGRN,PLXNB2,-1.0,Co-regulation
PODN,AGRN,-1.0,Co-regulation
AGRN,PRG2,-0.9905530150118095,Co-regulation
AGRN,PRSS2,-0.9999999999999998,Co-regulation
S100A1,AGRN,-1.0,Co-regulation
AGRN,S100A10,-0.8706631142411846,Co-regulation
AGRN,S100A11,-0.8284078981656307,Co-regulation
S100A13,AGRN,0.9898686821472522,Co-regulation
AGRN,S100A4,-1.0000000000000002,Co-regulation
AGRN,S100A6,-0.9842566247601949,Co-regulation
S100A7,AGRN,0.9632156185370833,Co-regulation
AGRN,SBSPON,0.9972581822453823,Co-regulation
AGRN,SDC2,-0.9995907333109373,Co-regulation
AGRN,SEMA3B,-1.0,Co-regulation
AGRN,SEMA3C,1.0000000000000002,Co-regulation
SERPINA1,AGRN,-0.7353302008184893,Co-regulation
SERPINA10,AGRN,1.0000000000000002,Co-regulation
AGRN,SERPINA5,0.9977619371019397,Co-regulation
SERPINA6,AGRN,-0.9556838940070084,Co-regulation
SERPINA7,AGRN,-1.0,Co-regulation
AGRN,SERPINB1,-0.9263141704750361,Co-regulation
AGRN,SERPINB12,1.0000000000000002,Co-regulation
AGRN,SERPINB6,-0.9259890506610512,Co-regulation
SERPINB8,AGRN,-1.0000000000000002,Co-regulation
AGRN,SERPINE1,1.0000000000000002,Co-regulation
SERPINE2,AGRN,-1.0000000000000002,Co-regulation
AGRN,SERPING1,-0.7676231481092796,Co-regulation
SFRP2,AGRN,-1.0,Co-regulation
AGRN,SLPI,0.7817693202799587,Co-regulation
AGRN,SMOC2,-0.9999999999999999,Co-regulation
AGRN,SPARC,0.7502069209497833,Co-regulation
AGRN,SPON1,1.0000000000000002,Co-regulation
AGRN,SRPX2,1.0000000000000002,Co-regulation
AGRN,TGFBI,-0.8422278878067962,Co-regulation
AGRN,TGM2,0.9521718450433482,Co-regulation
AGRN,THBS1,0.9300223333423523,Co-regulation
AGRN,THBS2,-1.0,Co-regulation
AGRN,THBS3,0.9999999999999999,Co-regulation
AGRN,THBS4,-1.0000000000000002,Co-regulation
AGRN,THSD4,1.0,Co-regulation
AGRN,TIMP1,-0.9999999999999998,Co-regulation
AGRN,TINAGL1,0.7295579175309008,Co-regulation
AGRN,VCAN,0.8897453052022449,Co-regulation
VIT,AGRN,1.0,Co-regulation
ANGPTL2,AGT,-0.9999999999999991,Co-regulation
ANXA3,AGT,-1.0,Co-regulation
AGT,ANXA4,-0.8967832060101746,Co-regulation
AGT,ASPN,0.7354378061043716,Co-regulation
AGT,C1QA,0.7721000750105143,Co-regulation
AGT,C1QC,0.9855385675451798,Co-regulation
AGT,C1QTNF5,-1.0000000000000002,Co-regulation
AGT,CCN1,0.9999999999999994,Co-regulation
CD109,AGT,0.9822265440417084,Co-regulation
CILP,AGT,-0.9999999999999997,Co-regulation
AGT,CLEC3B,0.7795422886656952,Co-regulation
COL11A1,AGT,-1.0,Co-regulation
COL11A2,AGT,-1.0,Co-regulation
AGT,COL16A1,0.808909721710818,Co-regulation
AGT,COL28A1,0.7137240470277482,Co-regulation
AGT,COL2A1,-0.9412168162916287,Co-regulation
AGT,COL4A2,0.8405132278476873,Co-regulation
AGT,COL4A6,-1.0,Co-regulation
COL5A3,AGT,-0.9453035376985274,Co-regulation
AGT,COL7A1,0.8751971258470573,Co-regulation
COL9A2,AGT,1.0000000000000002,Co-regulation
AGT,CSTA,-1.0,Co-regulation
CSTB,AGT,-0.9454488659842174,Co-regulation
AGT,CTHRC1,-1.0,Co-regulation
AGT,CTSB,0.9452741334474605,Co-regulation
AGT,CTSC,-1.0,Co-regulation
CTSZ,AGT,0.7029110025671598,Co-regulation
CXCL10,AGT,0.8119688918167833,Co-regulation
AGT,DCN,0.7369403093948462,Co-regulation
ECM2,AGT,1.0,Co-regulation
ELANE,AGT,-1.0000000000000002,Co-regulation
EMILIN3,AGT,0.9975674393184941,Co-regulation
F12,AGT,0.9999999999999996,Co-regulation
F13A1,AGT,0.7900801216318147,Co-regulation
FBLN2,AGT,-0.9789764270485677,Co-regulation
FGL2,AGT,1.0000000000000002,Co-regulation
FLG,AGT,-0.8017307208384027,Co-regulation
FN1,AGT,0.7018278633261804,Co-regulation
AGT,FNDC1,-1.0,Co-regulation
FSTL1,AGT,1.0,Co-regulation
GDF15,AGT,-0.9999999999999998,Co-regulation
AGT,HAPLN1,-1.0000000000000002,Co-regulation
HCFC1,AGT,1.0000000000000007,Co-regulation
HMCN1,AGT,0.9999999999999999,Co-regulation
HRNR,AGT,-1.0,Co-regulation
IGFALS,AGT,0.7898484691697211,Co-regulation
AGT,IGFBP3,0.9999999999999993,Co-regulation
AGT,IGFBP7,-0.8093887205830349,Co-regulation
ITIH2,AGT,0.8832131644509787,Co-regulation
