Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Abundance_Young_transformed,Abundance_Old_transformed,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence
A0A087WYY6,Plakophilin-1 OS=Homo sapiens GN=PKP1 PE=1 SV=1,PKP1,Kidney_Glomerular,Glomerular,Homo sapiens,21113.87918082457,19869.339498665835,14.365972371622412,14.278328901802727,0.425343513497285,0.35468907268150734,-0.07065444081577765,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WZ82,FXYD domain-containing ion transport regulator 6 OS=Homo sapiens GN=FXYD6 PE=4 SV=1,FXYD6,Kidney_Glomerular,Glomerular,Homo sapiens,4573.862286433244,6936.503560625234,12.159512600371308,12.760200891465534,-0.24837845407402973,-0.14142546060586358,0.10695299346816614,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WZN1,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Homo sapiens GN=IDH3B PE=1 SV=1",IDH3B,Kidney_Glomerular,Glomerular,Homo sapiens,3463.7407792400677,1401.4056152607457,11.758531703259969,10.45368796246417,-0.37081424124778906,-0.8951791477133415,-0.5243649064655524,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WZV1,Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens GN=HNRNPAB PE=1 SV=1,HNRNPAB,Kidney_Glomerular,Glomerular,Homo sapiens,2174.311804229597,5647.65346494043,11.087006493060152,12.463691281220147,-0.5758582179313206,-0.23832290660545177,0.3375353113258689,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087WZY5,Collagen alpha-6(IV) chain OS=Homo sapiens GN=COL4A6 PE=1 SV=1,COL4A6,Kidney_Glomerular,Glomerular,Homo sapiens,13703.721915653989,7921.42469909562,13.742385434092034,12.951726326835692,0.23493704247129457,-0.07883617213063031,-0.31377321460192487,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL4A6,Collagens,Core matrisome,exact_gene,100
A0A087X004,"Glutaminase 2 (Liver, mitochondrial), isoform CRA_d OS=Homo sapiens GN=GLS2 PE=1 SV=1",GLS2,Kidney_Glomerular,Glomerular,Homo sapiens,941.267693730219,236.23422856377368,9.879993170582026,7.89016836920597,-0.944408508809118,-1.7329209704861404,-0.7885124616770224,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X054,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1,HYOU1,Kidney_Glomerular,Glomerular,Homo sapiens,13992.731322336813,8014.9636587787,13.772493077039824,12.968660252599076,0.24413013119650542,-0.07330227339506962,-0.31743240459157507,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X0K0,Collagen alpha-1(XV) chain OS=Homo sapiens GN=COL15A1 PE=1 SV=1,COL15A1,Kidney_Glomerular,Glomerular,Homo sapiens,34457.07493680543,94495.84318943469,15.072554484574248,16.527978514269204,0.6410917893512716,1.0898601912889736,0.44876840193770196,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL15A1,Collagens,Core matrisome,exact_gene,100
A0A087X0Q5,C-type lectin domain family 18 member B OS=Homo sapiens GN=CLEC18B PE=4 SV=1,CLEC18B,Kidney_Glomerular,Glomerular,Homo sapiens,7650.08161994267,11368.567547245231,12.901447998143631,13.472889760489386,-0.02183538154180464,0.09147670787223434,0.11331208941403899,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,CLEC18B,ECM-affiliated Proteins,Matrisome-associated,exact_gene,100
A0A087X0Q9,Selenoprotein O OS=Homo sapiens GN=SELO PE=1 SV=1,SELO,Kidney_Glomerular,Glomerular,Homo sapiens,20626.017993446465,13110.893915633364,14.332247648324667,13.678588466737592,0.41504598293180756,0.15869773070645404,-0.2563482522253535,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X0S5,Collagen alpha-1(VI) chain OS=Homo sapiens GN=COL6A1 PE=1 SV=1,COL6A1,Kidney_Glomerular,Glomerular,Homo sapiens,2751511.5837193667,5897824.761391317,21.39179349600272,22.491751771023623,2.570612642531825,3.0387831844489894,0.46817054191716423,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL6A1,Collagens,Core matrisome,exact_gene,100
A0A087X0T3,Myosin-7B OS=Homo sapiens GN=MYH7B PE=1 SV=1,MYH7B,Kidney_Glomerular,Glomerular,Homo sapiens,684.2276475443017,899.4746707659069,9.420439552186664,9.814541885257352,-1.0847289316076194,-1.1040480017472547,-0.019319070139635297,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X0X3,Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=1,HNRNPM,Kidney_Glomerular,Glomerular,Homo sapiens,75238.70825512806,69984.5538448022,16.199206634315715,16.09476953664538,0.9851045436204677,0.9482902655078095,-0.03681427811265825,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X198,PRAME family member 9/15 OS=Homo sapiens GN=PRAMEF15 PE=4 SV=1,PRAMEF15,Kidney_Glomerular,Glomerular,Homo sapiens,4095.03658937719,4986.859443217504,12.000012887470032,12.284205095573416,-0.2970802078077842,-0.29697784519912157,0.0001023626086626428,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X1J7,Glutathione peroxidase OS=Homo sapiens GN=GPX3 PE=1 SV=1,GPX3,Kidney_Glomerular,Glomerular,Homo sapiens,138972.4678166348,71689.5704313451,17.08444995088884,16.12949575110461,1.2554053561672684,0.9596385705005166,-0.29576678566675185,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X1N2,CCAAT/enhancer-binding protein zeta OS=Homo sapiens GN=CEBPZ PE=1 SV=1,CEBPZ,Kidney_Glomerular,Glomerular,Homo sapiens,3789.21402602069,7412.613878965068,11.888063601544092,12.855961262321383,-0.33126288095911105,-0.11013158329704348,0.22113129766206757,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X1S2,Nuclease-sensitive element-binding protein 1 OS=Homo sapiens GN=YBX1 PE=1 SV=2,YBX1,Kidney_Glomerular,Glomerular,Homo sapiens,38879.03844051267,23758.05680458463,15.246742024879707,14.53618994420843,0.694278334562771,0.43895641366659754,-0.25532192089617345,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X1V3,Transcription intermediary factor 1-alpha OS=Homo sapiens GN=TRIM24 PE=1 SV=1,TRIM24,Kidney_Glomerular,Glomerular,Homo sapiens,21710.6763467637,11385.64157349507,14.40618349950511,13.475054674468712,0.4376216073689134,0.09218418792737298,-0.34543741944154044,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X256,WASH complex subunit 7 OS=Homo sapiens GN=KIAA1033 PE=1 SV=1,KIAA1033,Kidney_Glomerular,Glomerular,Homo sapiens,114435.2258757682,113778.84506244032,16.80418429769203,16.795885496020677,1.1698288458793198,1.177410481061006,0.007581635181686197,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X2C0,Ig mu chain C region OS=Homo sapiens GN=IGHM PE=1 SV=1,IGHM,Kidney_Glomerular,Glomerular,Homo sapiens,9575.397788518148,9902.648745492696,13.225267365473483,13.273744431794816,0.07703985023795405,0.026397286947959127,-0.050642563289994925,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X2D5,"39S ribosomal protein L45, mitochondrial OS=Homo sapiens GN=MRPL45 PE=1 SV=1",MRPL45,Kidney_Glomerular,Glomerular,Homo sapiens,4075.9049813740166,4139.527997248423,11.993258617623463,12.015599035585147,-0.2991425612799972,-0.38475658927198875,-0.08561402799199153,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X2I1,26S protease regulatory subunit 10B OS=Homo sapiens GN=PSMC6 PE=1 SV=1,PSMC6,Kidney_Glomerular,Glomerular,Homo sapiens,3170.0700511908,2391.99448529371,11.630754032614497,11.224601356821163,-0.40982996444410813,-0.6432495763977752,-0.23341961195366712,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A087X2I6,"Keratin, type I cuticular Ha3-II OS=Homo sapiens GN=KRT33B PE=1 SV=1",KRT33B,Kidney_Glomerular,Glomerular,Homo sapiens,1835.255657861945,3875.1075567755943,10.84255122067539,11.920392888819064,-0.6505003615317264,-0.41586934968963835,0.23463101184208807,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A096LNH1,Protocadherin-11 X-linked OS=Homo sapiens GN=PCDH11X PE=4 SV=1,PCDH11X,Kidney_Glomerular,Glomerular,Homo sapiens,14137.751216222614,12533.365774193642,13.78736708147025,13.613601378707012,0.24867177009747182,0.13746036559069175,-0.11121140450678008,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A096LP22,Probable peptidyl-tRNA hydrolase (Fragment) OS=Homo sapiens GN=PTRH1 PE=1 SV=1,PTRH1,Kidney_Glomerular,Glomerular,Homo sapiens,3549.1416773745536,4583.984884436461,11.793660884819442,12.16270126228078,-0.3600878724157853,-0.3366845215374454,0.023403350878339946,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A096LP34,Probable peptidyl-tRNA hydrolase (Fragment) OS=Homo sapiens GN=PTRH1 PE=1 SV=1,PTRH1,Kidney_Glomerular,Glomerular,Homo sapiens,141813.321677218,152416.7282954721,17.113643710606322,17.217671192467858,1.2643193991486703,1.3152473515457972,0.050927952397126885,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A096LPI6,Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=2,4,Kidney_Glomerular,Glomerular,Homo sapiens,765.3130089194257,869.7671439270476,9.581789986856537,9.766143162082907,-1.035462077196476,-1.11986439522389,-0.08440231802741405,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MQR2,Protein RTF2 homolog OS=Homo sapiens GN=RTFDC1 PE=1 SV=1,RTFDC1,Kidney_Glomerular,Glomerular,Homo sapiens,6564.909633962564,9349.172500508146,12.680779179024517,13.190777266061504,-0.08921455288933819,-0.0007158526724707975,0.08849870021686738,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MQS9,Laminin subunit alpha-4 OS=Homo sapiens GN=LAMA4 PE=1 SV=1,LAMA4,Kidney_Glomerular,Glomerular,Homo sapiens,39766.602142464035,47001.57010797844,15.279305954479387,15.520452025289925,0.7042214275697696,0.7606069725544108,0.05638554498464121,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,LAMA4,ECM Glycoproteins,Core matrisome,exact_gene,100
A0A0A0MQU0,WD repeat-containing protein 18 (Fragment) OS=Homo sapiens GN=WDR18 PE=1 SV=1,WDR18,Kidney_Glomerular,Glomerular,Homo sapiens,96.91023813244408,544.909029773145,6.6133878201977225,9.092516750389365,-1.9418360679311275,-1.3400012022466121,0.6018348656845154,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MQU3,Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1,UBE2D2,Kidney_Glomerular,Glomerular,Homo sapiens,9215.002525876724,6484.947009343443,13.16992539684914,12.66310152158104,0.06014169488671398,-0.17315691424134677,-0.23329860912806075,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MQV9,Histone-lysine N-methyltransferase OS=Homo sapiens GN=SETD1B PE=1 SV=1,SETD1B,Kidney_Glomerular,Glomerular,Homo sapiens,49781.71314348277,36862.98772388347,15.603357238473931,15.169924521008952,0.8031674729458987,0.6460568239459831,-0.15711064899991567,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MQX1,Unconventional myosin-X OS=Homo sapiens GN=MYO10 PE=1 SV=1,MYO10,Kidney_Glomerular,Glomerular,Homo sapiens,33955.3755758022,73511.59967611937,15.051394856759934,16.165703921095755,0.6346308938163159,0.9714711690916965,0.33684027527538063,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MQZ6,Ribosome biogenesis protein NSA2 homolog OS=Homo sapiens GN=NSA2 PE=1 SV=1,NSA2,Kidney_Glomerular,Glomerular,Homo sapiens,583.2846151152127,654.7103876879696,9.19052749174088,9.35691493982534,-1.1549304407174272,-1.2535975633829037,-0.0986671226654765,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MR89,Neurexin-3-beta OS=Homo sapiens GN=NRXN3 PE=1 SV=1,NRXN3,Kidney_Glomerular,Glomerular,Homo sapiens,1268.2605835041386,1582.0810701998168,10.30977257443636,10.628519423005416,-0.8131793654732357,-0.8380453435415148,-0.02486597806827917,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MRA8,Band 4.1-like protein 3 OS=Homo sapiens GN=EPB41L3 PE=1 SV=1,EPB41L3,Kidney_Glomerular,Glomerular,Homo sapiens,22284.386433272735,18056.64889682623,14.443810357351376,14.140322445917839,0.44911061842273325,0.3095894447280201,-0.13952117369471317,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MRE3,Nesprin-2 OS=Homo sapiens GN=SYNE2 PE=1 SV=1,SYNE2,Kidney_Glomerular,Glomerular,Homo sapiens,483.98555340225136,31258.82357689832,8.921797963166563,14.932022015678065,-1.2369845026561783,0.5683118053464553,1.8052963080026336,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MRF9,Phosphoinositide phospholipase C OS=Homo sapiens GN=PLCG2 PE=1 SV=1,PLCG2,Kidney_Glomerular,Glomerular,Homo sapiens,81482.61871312677,74795.25285163427,16.31422243181636,16.190678375226835,1.0202235475577033,0.9796326611206826,-0.04059088643702069,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MRH7,Paired box protein Pax-2 OS=Homo sapiens GN=PAX2 PE=1 SV=1,PAX2,Kidney_Glomerular,Glomerular,Homo sapiens,419.7944057189893,883.8945990274273,8.7169717145211,9.789361813878612,-1.2995262924706497,-1.1122766881789288,0.18724960429172088,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MRJ6,Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens GN=PCMT1 PE=1 SV=1,PCMT1,Kidney_Glomerular,Glomerular,Homo sapiens,127.62722682540634,215.65787856257103,7.0070522433927955,7.759274889603913,-1.8216342980128724,-1.7756961232406903,0.045938174772182094,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MRM8,Unconventional myosin-VI OS=Homo sapiens GN=MYO6 PE=1 SV=1,MYO6,Kidney_Glomerular,Glomerular,Homo sapiens,1208.4003347289608,5526.662187951224,10.240076168062805,12.432453735652508,-0.8344605148721286,-0.24853113689618306,0.5859293779759456,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MRP6,Probable global transcription activator SNF2L1 OS=Homo sapiens GN=SMARCA1 PE=1 SV=1,SMARCA1,Kidney_Glomerular,Glomerular,Homo sapiens,128.44807280369588,339.49766675355204,7.016229676625361,8.411501102036702,-1.8188320541400131,-1.5625527645940025,0.25627928954601065,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MRP7,Breast carcinoma-amplified sequence 1 OS=Homo sapiens GN=BCAS1 PE=1 SV=1,BCAS1,Kidney_Glomerular,Glomerular,Homo sapiens,926.8374341518916,731.9955473443911,9.85772824352426,9.517660624363447,-0.9512068971870234,-1.2010669008040158,-0.24986000361699234,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MS41,Sideroflexin OS=Homo sapiens GN=SFXN3 PE=1 SV=1,SFXN3,Kidney_Glomerular,Glomerular,Homo sapiens,1938.4681767862503,984.1346362235888,10.921445388673035,9.944177097834478,-0.6264107611747087,-1.0616840426164134,-0.43527328144170463,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MS51,Gelsolin OS=Homo sapiens GN=GSN PE=1 SV=1,GSN,Kidney_Glomerular,Glomerular,Homo sapiens,186827.57857337603,187617.81093359433,17.511355630836103,17.517444956235174,1.385757034638323,1.4132115020591574,0.02745446742083435,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MSA0,Laminin subunit alpha-3 OS=Homo sapiens GN=LAMA3 PE=1 SV=1,LAMA3,Kidney_Glomerular,Glomerular,Homo sapiens,35271.893903846365,34709.478876305104,15.106272323599894,15.083083648712114,0.6513872178682987,0.6176777817726918,-0.03370943609560684,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,LAMA3,ECM Glycoproteins,Core matrisome,exact_gene,100
A0A0A0MSA7,Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens GN=EIF4G3 PE=1 SV=1,EIF4G3,Kidney_Glomerular,Glomerular,Homo sapiens,15632.598507766035,14468.364495917733,13.932362272523818,13.820713938687799,0.292944703000118,0.20514342679051686,-0.08780127620960113,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MSG0,WAS/WASL-interacting protein family member 3 OS=Homo sapiens GN=WIPF3 PE=1 SV=1,WIPF3,Kidney_Glomerular,Glomerular,Homo sapiens,514279.58933619,408240.10954935633,18.97219617703465,18.63906194234573,1.8318111072828376,1.7797487662440348,-0.052062341038802806,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MSG2,Four and a half LIM domains protein 2 OS=Homo sapiens GN=FHL2 PE=1 SV=1,FHL2,Kidney_Glomerular,Glomerular,Homo sapiens,31649.420561545765,44480.991598248635,14.949937049440834,15.440933763037874,0.6036516960701737,0.7346209125539521,0.13096921648377846,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MSQ0,Plastin-3 OS=Homo sapiens GN=PLS3 PE=1 SV=1,PLS3,Kidney_Glomerular,Glomerular,Homo sapiens,9488.382689140835,6749.5760675871325,13.212098523617396,12.720794905994325,0.07301886686834203,-0.1543030848626188,-0.22732195173096081,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MSV6,Complement C1q subcomponent subunit B (Fragment) OS=Homo sapiens GN=C1QB PE=1 SV=4,C1QB,Kidney_Glomerular,Glomerular,Homo sapiens,2184.1455083063834,3090.2432907002035,11.09351363629756,11.593971488024879,-0.5738713222705447,-0.5225417777110724,0.05132954455947236,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,C1QB,ECM-affiliated Proteins,Matrisome-associated,exact_gene,100
A0A0A0MSX5,Homeobox protein Hox-D8 OS=Homo sapiens GN=HOXD8 PE=1 SV=1,HOXD8,Kidney_Glomerular,Glomerular,Homo sapiens,445.192004021376,87.23855395047197,8.801520849788714,6.4633372431877225,-1.273710000457924,-2.199200265344293,-0.925490264886369,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MSX9,"Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=1",IARS,Kidney_Glomerular,Glomerular,Homo sapiens,297131.55958977,369612.1319765114,18.18074717784284,18.495656489580472,1.5901495171123037,1.7328847806083982,0.14273526349609456,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MSY7,"Thymidine kinase 2, mitochondrial OS=Homo sapiens GN=TK2 PE=1 SV=1",TK2,Kidney_Glomerular,Glomerular,Homo sapiens,1271.970564769647,927.0617072799074,10.313983344473368,9.858076923820452,-0.8118936460092846,-1.0898210293237744,-0.27792738331448985,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MT16,ATP-binding cassette sub-family A member 13 OS=Homo sapiens GN=ABCA13 PE=1 SV=1,ABCA13,Kidney_Glomerular,Glomerular,Homo sapiens,142292.6694567297,104032.76444000588,17.11851195326157,16.666692309385176,1.265805871761062,1.1351909731834433,-0.13061489857761877,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MT26,Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens GN=ATP1A3 PE=1 SV=1,ATP1A3,Kidney_Glomerular,Glomerular,Homo sapiens,595.2081752828597,757.6307528531606,9.219672347658612,9.567254045574389,-1.1460313300563962,-1.1848600876429007,-0.0388287575865045,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MT68,Deoxyribonuclease OS=Homo sapiens GN=DNASE1L3 PE=1 SV=1,DNASE1L3,Kidney_Glomerular,Glomerular,Homo sapiens,16267.571003848634,13126.994623143406,13.989799912907655,13.680358932626607,0.3104827522300435,0.15927630764611198,-0.15120644458393154,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MT83,"Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=IVD PE=1 SV=1",IVD,Kidney_Glomerular,Glomerular,Homo sapiens,1434.2540788888557,2532.9618751027065,10.487090440312631,11.307179103136852,-0.7590370044656884,-0.6162636965547234,0.1427733079109651,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MTE2,LIM domain only protein 7 OS=Homo sapiens GN=LMO7 PE=1 SV=1,LMO7,Kidney_Glomerular,Glomerular,Homo sapiens,513543.6202238637,396095.846989868,18.970130107511956,18.59549369158395,1.8311802521718108,1.7655109402862446,-0.06566931188556624,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MTH3,Integrin-linked protein kinase OS=Homo sapiens GN=ILK PE=1 SV=1,ILK,Kidney_Glomerular,Glomerular,Homo sapiens,24597.197771964333,45292.9061468725,14.586264997524681,15.467029342335959,0.49260781774524953,0.743148781123782,0.2505409633785325,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
A0A0A0MTL9,Nidogen-2 OS=Homo sapiens GN=NID2 PE=1 SV=1,NID2,Kidney_Glomerular,Glomerular,Homo sapiens,559456.6578273777,698392.4229965323,19.09366942037653,19.413680447128442,1.8689018322431912,2.0328891439719174,0.16398731172872627,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,NID2,ECM Glycoproteins,Core matrisome,exact_gene,100
