Gene_Symbol,Protein_Name,Matrisome_Category,Matrisome_Division,N_Tissues,N_Measurements,Direction_Consistency,Predominant_Direction,N_Upregulated,N_Downregulated,Mean_Zscore_Delta,Abs_Mean_Zscore_Delta,Median_Zscore_Delta,Std_Zscore_Delta,N_Strong_Effects,Strong_Effect_Rate,T_Statistic,P_Value,Universality_Score
Ttr,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.207295513855149,0.207295513855149,0.2137238123942419,0.1226667391005636,0,0.0,3.379816164921541,0.0430972077205236,0.5826983451355279
Tinagl1,,ECM Glycoproteins,Core matrisome,8,8,0.625,UP,5,3,0.0776137396952192,0.1770202627325252,0.0769214827298268,0.2441083056203926,1,0.125,0.8992926563847704,0.3983751127082489,0.466703474319838
Serpina3m,,ECM Regulators,Matrisome-associated,5,5,1.0,UP,5,0,0.2545022247808278,0.2545022247808278,0.2906840979579958,0.0941128532123046,0,0.0,6.046828415148487,0.003773397476377,0.6129308371004545
Cap1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.2651263061983812,0.2651263061983812,-0.2945936708584565,0.0711684500489997,0,0.0,-7.450669672188747,0.0050051151300726,0.5960998428879413
Them6,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.2547747658241129,0.2547747658241129,0.2684838456006531,0.0444804795073216,0,0.0,11.455576407721791,0.0014276855454207,0.5957801747674448
Fbn1,,ECM Glycoproteins,Core matrisome,6,6,0.6666666666666666,DOWN,2,4,-0.1559969649324674,0.2848816326943462,-0.1062011731774172,0.3445168929209315,1,0.1666666666666666,-1.1091269350182,0.3178515393191882,0.4708002083467734
Ddt,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.0595658920409716,0.0595658920409716,0.0550434400928675,0.0609415908549753,0,0.0,1.954851890319784,0.1455820125560152,0.5474284219870118
Ccs,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,0.0434910440134271,0.1457898298985975,-0.0446611238054923,0.2106728949780647,0,0.0,0.3575623618468492,0.7548786123792116,0.3165444369846056
Sri,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.0681692274763299,0.0898541024376992,-0.0463550101921621,0.113433943403956,0,0.0,-1.2019193802258754,0.3156186325711941,0.4414499190236487
Lamp2,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.0759407310642211,0.1682916067461731,-0.1041067970132764,0.2060004899305457,0,0.0,-0.737286897616845,0.5143772992115542,0.4095419361264241
Gstm1,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.2074412061493101,0.2074412061493101,0.2156519145919898,0.1485242928570585,0,0.0,2.793363996675667,0.0682278132715136,0.5776867932547459
Lama5,,ECM Glycoproteins,Core matrisome,8,8,0.75,UP,6,2,0.0883176620993347,0.160423933151866,0.1102246980401521,0.1716708736033249,0,0.0,1.4551103855458487,0.1889690683506968,0.5444250502332825
Serpinb1a,,ECM Regulators,Matrisome-associated,8,8,0.625,DOWN,3,5,-0.0328194659144691,0.157722405412207,-0.0640974391411672,0.2034579414528468,0,0.0,-0.4562489276619419,0.6620293989549729,0.4120428313384614
Col3a1,,Collagens,Core matrisome,8,8,0.625,DOWN,3,5,-0.257804944594787,0.3497056517328421,-0.0726765851004893,0.4485422856132366,3,0.375,-1.6256716960111417,0.1480465484100719,0.5340377260795052
Entpd1,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0555815914921832,0.1152840621103241,-0.0514144597105453,0.1506724864799729,0,0.0,-0.7377802383260069,0.5141174254878516,0.3292931564075797
Ctsh,,ECM Regulators,Matrisome-associated,7,7,0.5714285714285714,DOWN,3,4,-0.0020335884664551,0.2465659655967645,-0.0424525926199674,0.3484637269242354,1,0.1428571428571428,-0.0154402565764312,0.9881815634403556,0.3219782670648826
Dpt,,ECM Glycoproteins,Core matrisome,6,6,0.6666666666666666,UP,4,2,0.057794899629302,0.2990910563546636,0.1884892504701772,0.3363100898016097,0,0.0,0.4209448902073384,0.6912766885095076,0.3975361208747413
Emilin2,,ECM Glycoproteins,Core matrisome,3,3,1.0,DOWN,0,3,-0.2309842047683659,0.2309842047683659,-0.2426022689773915,0.1795869280706176,0,0.0,-2.227758905967722,0.1557466245130564,0.5448902720448134
Hexb,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0318866748116239,0.2289497579150891,0.0026399248576982,0.2698253376758598,0,0.0,0.236350485734807,0.8283787986792438,0.2778074513497778
Itih4,,ECM Regulators,Matrisome-associated,6,6,0.8333333333333334,UP,5,1,0.2237208345191068,0.2276487591608436,0.2317937095993673,0.1465181372241904,0,0.0,3.740164185700342,0.0134292638563394,0.575961376085993
Lama2,,ECM Glycoproteins,Core matrisome,8,8,0.625,UP,5,3,0.0379502684799395,0.1659651258831074,0.02433561603046,0.2576622548065507,1,0.125,0.4165901941696911,0.6894553448506873,0.4073819142064085
Fga,,ECM Glycoproteins,Core matrisome,8,8,0.625,DOWN,3,5,-0.1182775452412216,0.1941818951748224,-0.2260916658213332,0.1900235570436497,0,0.0,-1.7605154982538282,0.1217106627994419,0.5237525275458291
Adam10,,ECM Regulators,Matrisome-associated,5,5,0.8,UP,4,1,-0.0007229102933826,0.0809456108137604,0.0320567271434082,0.1176965504425295,0,0.0,-0.0137342730229563,0.9896997000095258,0.3383899151971179
Dpp4,,Non-ECM,Non-ECM,3,3,1.0,DOWN,0,3,-0.5007142914609696,0.5007142914609696,-0.5284844038533145,0.3199318601228162,2,0.6666666666666666,-2.710772826917968,0.1134013796631681,0.5803323296840516
Adck1,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.076382114198666,0.2246884836571895,-0.174406435211209,0.2569570862586228,0,0.0,-0.5945126115089023,0.5940232301202385,0.3992524376357888
Ctsc,,ECM Regulators,Matrisome-associated,5,5,0.6,UP,3,2,0.0708126806756553,0.2164302214995941,0.0017964292119794,0.3441369036672015,1,0.2,0.4601133036661369,0.6693345953286434,0.3560113972018778
Alad,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1450754277503022,0.1540638386845536,0.166228640525436,0.1286955047318428,0,0.0,2.2545531493518673,0.1094758628830526,0.4890994465859625
Nampt,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.0856587887191659,0.134499421429678,-0.1084303586558139,0.1466932652934414,0,0.0,-1.167862594752613,0.3272364623613081,0.4435908849648238
Pltp,,Non-ECM,Non-ECM,3,3,0.6666666666666666,UP,2,1,0.1040030880932255,0.1273926092331061,0.0584155628816431,0.166625831944375,0,0.0,1.0810966740238952,0.3926777797032078,0.3871448814532573
Sod3,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0949062716666839,0.2459637508918211,0.1068612720733853,0.301823047210988,0,0.0,0.628886843093464,0.5740485005205384,0.3303749102791921
Ckm,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0196726773573525,0.1268914249738461,0.0118253279907049,0.1751259202658447,0,0.0,0.224668939098096,0.836669619176161,0.26594345395627
Selenop,,Non-ECM,Non-ECM,3,3,0.6666666666666666,UP,2,1,0.025255838577884,0.0947856181010638,0.084030027830257,0.1123544095391213,0,0.0,0.3893429353070622,0.7345683235916245,0.3155060735623697
Hsd17b11,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0056534835586082,0.0908089545694794,-0.0011071357062506,0.123654840067671,0,0.0,-0.0914397455936915,0.932906749758019,0.2430877807994618
Ccdc134,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.134658114936768,0.4245427327319109,-0.000315718053674,0.5616674241248377,1,0.25,-0.4794941246471099,0.6643724930801168,0.3301680099512853
Plaa,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0499412246670779,0.1044821655635066,-0.0652489844675875,0.1269534807753347,0,0.0,-0.7867641653001592,0.4888464864653498,0.3332671545573983
1300017J02Rik,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.089251987690925,0.1613836229224323,0.1340133335869149,0.1683287147626507,0,0.0,1.06044875132295,0.3667543907674911,0.4383757194328626
Cst3,,ECM Regulators,Matrisome-associated,7,7,0.8571428571428571,DOWN,1,6,-0.1362019757481321,0.1406971976693324,-0.0886912205276307,0.1690342654988072,0,0.0,-2.13185506998728,0.0770117756100136,0.5793396335524935
Sra1,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0611955304518217,0.1519543385662657,0.0705564809696471,0.1834675327031606,0,0.0,0.667099290541312,0.5524331059655203,0.3252970479576401
Cdnf,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.3806571223507656,0.3806571223507656,0.3881107639679357,0.2532757586731046,2,0.5,3.005870947500098,0.0573999403687667,0.5971739594554408
Tgm2,,ECM Regulators,Matrisome-associated,8,8,0.5,DOWN,4,4,-0.0911309328257946,0.1612123822666169,0.0204519621660749,0.2269600080208492,1,0.125,-1.1356943655210925,0.2934681676781516,0.4486040752792666
Fastkd2,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0191712135700572,0.0680040267344647,-0.0292368438991871,0.0807151548427839,0,0.0,-0.4750338051732343,0.6672048606772837,0.2939476658321074
Hc,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.5471800440083119,0.5471800440083119,0.215534969029603,0.7062840308688586,1,0.25,1.549461746530444,0.2190411492176381,0.5814980098514213
Apoa4,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.2182825741063642,0.2182825741063642,-0.2241276178469685,0.0755807062308122,0,0.0,-5.776145394560396,0.0103174738364016,0.5903529979374738
Calr,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.2512380503926626,0.2512380503926626,-0.2790695501104366,0.1315588028156411,0,0.0,-3.819403111241946,0.0315860774660856,0.5893948248401668
Gpc1,,ECM-affiliated Proteins,Matrisome-associated,8,8,0.75,DOWN,2,6,0.0196138430984667,0.1329282041500126,-0.0667705443505556,0.1777366125703728,0,0.0,0.3121266071066474,0.7640363492832158,0.4266620211465934
Mmrn2,,ECM Glycoproteins,Core matrisome,6,6,0.6666666666666666,DOWN,2,4,-0.1146007927448538,0.1154495065142616,-0.1164761966475124,0.1112845869485086,0,0.0,-2.522482888607264,0.053013789908645,0.5068245456108736
Igf2r,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0534258551248463,0.0969369056347235,0.0319849949776914,0.1301648696005575,0,0.0,0.8208951507237936,0.4718611128347763,0.3359097032906347
Mydgf,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.169568587622461,0.169568587622461,-0.170075758918788,0.0761808688415708,0,0.0,-4.451736773312561,0.021092310783511,0.5833266318996616
Hdgf,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.0594821111374599,0.0594821111374599,0.0364731656754773,0.059607519122116,0,0.0,1.9957922092211475,0.1398954699919886,0.548557352409466
Fmod,,Proteoglycans,Core matrisome,6,6,0.5,DOWN,3,3,-0.1313795506474098,0.2566569827925177,-0.0954509314689064,0.2924688266910512,0,0.0,-1.1003321802300652,0.3213192087823773,0.4172842094639528
Naxe,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.2803408549207106,0.2803408549207106,0.2822511426023771,0.0599669604908937,0,0.0,9.34984373481066,0.0025909331016741,0.598104134165854
Txn1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0649036083079255,0.1155635761449579,0.0856041132215904,0.1273848432656858,0,0.0,1.019016181894677,0.3832136140913723,0.4305018700903389
Pon3,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,0.0105624747895384,0.185946648690884,-0.1043162164611501,0.2566295907130419,0,0.0,0.0823168891801662,0.9395793603156236,0.3262670281000812
C1qtnf9,,ECM-affiliated Proteins,Matrisome-associated,4,4,0.75,UP,3,1,-0.0316858625121562,0.2232910414659086,0.0858913191379808,0.3248110970287065,1,0.25,-0.1951033249911153,0.8577780396821851,0.3463617315042714
Dhrs7c,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.3113219713800227,0.3866870085653869,-0.2956119864626257,0.4133156297928977,1,0.25,-1.506461159167963,0.2290386782645581,0.4884492004977447
Cd34,,Non-ECM,Non-ECM,3,3,1.0,DOWN,0,3,-0.3153206277249787,0.3153206277249787,-0.2806363445834665,0.1573275408591911,0,0.0,-3.471428746114977,0.0739009080890696,0.5696930576252721
Npc2,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,0.0804438142541425,0.2457949775546465,-0.0935894892535638,0.355434714520606,0,0.0,0.3920066548106704,0.732881517123062,0.3309443708014404
Sord,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.1342584009797479,0.1342584009797479,0.1238539328988482,0.0965592595309954,0,0.0,2.7808498456152964,0.0689418649228959,0.5702257024075132
Kars,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0002467766441156,0.1246681960278139,-0.0218731652864928,0.1583403707199573,0,0.0,0.003117040120515,0.9977086525650668,0.2335133243838856
Orm1,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.1724338404401326,0.1724338404401326,0.1280374482183195,0.1354039824305986,0,0.0,2.546953750470577,0.0841664539872296,0.570998328540685
Lrpap1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0573952960178953,0.0745185929504493,0.0781896400174142,0.0659764587500284,0,0.0,1.7398719817732144,0.1802592382856046,0.4669882469320416
Ppia,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0981635871802886,0.2243654906497997,0.1552237492956635,0.2554934623511405,0,0.0,0.7684234757081676,0.4981850694392068,0.4183877704712562
Hpx,,ECM-affiliated Proteins,Matrisome-associated,6,6,1.0,UP,6,0,0.225193129258249,0.225193129258249,0.2376934918033105,0.1715833551787048,0,0.0,3.2148121808716525,0.0236017225650385,0.6236813213539937
Hsp90b1,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.1023282668329191,0.1941891734621474,-0.1875057442255113,0.1923087585252642,0,0.0,-1.0642080747401417,0.3652952119809272,0.4419481102441469
Cfb,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.005440962940836,0.1521677569741556,-0.0054757175601147,0.1772194716217913,0,0.0,0.0614036695972971,0.9548996206903944,0.2448250868534543
Fgf1,,Secreted Factors,Matrisome-associated,5,5,0.6,DOWN,2,3,-0.0489513879086663,0.1371564301852331,-0.0777466877786273,0.1719254660250018,0,0.0,-0.6366632790794442,0.5589550742402771,0.3701599222881149
Anpep,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.1039826095299488,0.1519527979342879,-0.1191168603736262,0.1547825469437126,0,0.0,-1.3435960524381667,0.2716675590117002,0.4564500032852063
Hdlbp,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.2606781235691031,0.2606781235691031,-0.2804859220800698,0.1617832523548883,0,0.0,-3.222560058284384,0.0484896049216288,0.5869581266667022
Dnpep,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0139969778673266,0.0953492013313455,-0.0157103594667353,0.1224477831843809,0,0.0,0.228619538930323,0.8338624690151011,0.263350661624232
Pzp,,ECM Regulators,Matrisome-associated,6,6,0.6666666666666666,UP,4,2,0.0587140207562107,0.1885420771039248,0.0515881272787365,0.2489214415617406,0,0.0,0.5777702021070164,0.5884617854150254,0.4070442035685638
Serpinf2,,ECM Regulators,Matrisome-associated,6,6,0.6666666666666666,UP,4,2,0.101305704755003,0.2319177860205107,0.0232999468616493,0.3712018159878769,1,0.1666666666666666,0.6684969577058999,0.5334336525628189,0.4223874010306637
Ehd2,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1170719221449494,0.1170719221449494,-0.1183472327811211,0.0369899989645557,0,0.0,-6.329922974971105,0.0079720352481324,0.5807010204589862
Fetub,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.259058547192128,0.259058547192128,0.1077514658773844,0.3373441280082733,1,0.25,1.5358710923569103,0.2221478614985429,0.5520645177136219
Prkacb,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.1063418889926548,0.1437291848856449,0.0954293611080448,0.1669322141380536,0,0.0,1.274072707197302,0.2923788258353156,0.376485388615619
Xdh,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0188921439594636,0.0745596555024362,0.0575063163174324,0.0874334231479686,0,0.0,0.4321492463469348,0.694811236235841,0.364081953597193
Ctsl,,ECM Regulators,Matrisome-associated,7,7,0.7142857142857143,DOWN,2,5,-0.1124690089686465,0.1883718795648123,-0.0375544559225702,0.2659867227175723,1,0.1428571428571428,-1.118721359069075,0.3060373585602143,0.4954448422948585
Mif,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.2717451880984444,0.2717451880984444,0.2592443682540832,0.1462638947560767,0,0.0,3.715820483949672,0.0339048504436686,0.5909817840152284
Ago2,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0188539260733403,0.0547170349592215,0.0180977491948425,0.0653782611716735,0,0.0,0.576764378111334,0.6045302345606994,0.3051538918778999
Pecam1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1385846043865298,0.1385846043865298,-0.136298137277774,0.0726123128858338,0,0.0,-3.8171103185880417,0.0316351642262619,0.5781196628875183
Calu,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0297512633580068,0.1189141810404574,-0.0348760480535377,0.1559928485281622,0,0.0,-0.3814439397538883,0.7282865738404025,0.2868223386300829
Hspa8,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.063176096942835,0.080611486633501,-0.0503979750235747,0.0949005843334978,0,0.0,-1.3314163950945304,0.2751811739447242,0.4486131491685228
Smc3,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.0623725084149378,0.069971091708928,-0.0812480676506851,0.0533508460377354,0,0.0,-2.3382012862859316,0.1013875390023569,0.482307836664539
Fbln5,,ECM Glycoproteins,Core matrisome,7,7,1.0,DOWN,0,7,-0.5570841495063636,0.5570841495063636,-0.4949349498638158,0.3697499263944929,3,0.4285714285714285,-3.9862242389122935,0.0072316733136309,0.677791492052616
Emilin1,,ECM Glycoproteins,Core matrisome,4,4,1.0,DOWN,0,4,-0.1928406738873367,0.1928406738873367,-0.2014896603815132,0.1152031229903439,0,0.0,-3.347837608595042,0.0441296538441321,0.5810463719140249
Snca,,Non-ECM,Non-ECM,3,3,0.6666666666666666,UP,2,1,0.034043946926775,0.1867985681113126,0.0407736043283573,0.2598764089333801,0,0.0,0.2268995712591544,0.8415837713312243,0.3033042790154746
Gars,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0432548938217174,0.1155862583531425,0.0860020581030314,0.1306831526794284,0,0.0,0.6619811802034441,0.555291863145719,0.396088488500288
Fbln2,,ECM Glycoproteins,Core matrisome,6,6,0.6666666666666666,DOWN,2,4,-0.1130119721235646,0.177194274035482,-0.0515323286223583,0.2220617160160512,0,0.0,-1.2465978895180678,0.2677608354861814,0.4700496132474884
Lman2,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1597514979180266,0.1597514979180266,-0.1343810671987692,0.0798180865577576,0,0.0,-4.002889690983205,0.0279555618184963,0.5809722727222211
Prkaca,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0625020810165516,0.2907379332030746,-0.0985259350944204,0.3521405144921005,0,0.0,-0.3549837547474461,0.7460913590393168,0.3004437568065617
Aebp1,,ECM Glycoproteins,Core matrisome,3,3,0.6666666666666666,UP,2,1,0.1121660235334799,0.2472729924333722,0.2680501684117551,0.2726520145482105,0,0.0,0.7125465475282649,0.5500404282886461,0.3676603900561962
Fgg,,ECM Glycoproteins,Core matrisome,8,8,0.625,DOWN,3,5,0.0023504841203905,0.2851255222319906,-0.1156199293815231,0.3362982886170765,1,0.125,0.0197686793760871,0.9847795878618544,0.3602331052390635
Dcn,,Proteoglycans,Core matrisome,8,8,0.5,DOWN,4,4,-0.0778145473770983,0.1435769049766468,-0.0822010578209506,0.1663188434537479,0,0.0,-1.3233183440362164,0.2273132381206717,0.4600715134617655
Cpa3,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.2089820212761783,0.3067157259108479,0.3026244299564607,0.288338929217294,0,0.0,1.4495581421729435,0.2430468193075879,0.4776504440236848
Vldlr,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.0550660512028408,0.1087271731666466,-0.0813076833581169,0.1177219415586712,0,0.0,-0.9355274042162576,0.4185295814552416,0.4227550363197339
Gpc4,,ECM-affiliated Proteins,Matrisome-associated,5,5,0.6,DOWN,2,3,0.0130791285432577,0.1064892026574864,-0.0423336055797374,0.1616012865565103,0,0.0,0.180975171252459,0.865186869196855,0.3058468405440247
Rpsa,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1406263667371957,0.1406263667371957,-0.0779145953983599,0.1571978131901064,0,0.0,-1.7891644149925912,0.1715325777910269,0.5503443564096319
Nid1,,ECM Glycoproteins,Core matrisome,8,8,0.75,DOWN,2,6,-0.0127329910578836,0.1454652741622717,-0.0649492835374298,0.2187917380587609,0,0.0,-0.164605563294152,0.8739068705908468,0.4059416238862931
Lpl,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.07923030410836,0.0998324272353052,-0.0802929542628098,0.1157439860124153,0,0.0,-1.3690612676819574,0.2644742633209794,0.4526766253534522
Cfi,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.2688985139460397,0.2688985139460397,0.1960786187745452,0.2177537735379075,1,0.25,2.469748372918356,0.090084518732423,0.579461182942237
Lum,,Proteoglycans,Core matrisome,8,8,0.625,UP,5,3,-0.0482413074345169,0.1820421595986188,0.0988371529333303,0.3242306362883575,1,0.125,-0.420833219349628,0.6864960815943004,0.4095814702292371
Serpina6,,ECM Regulators,Matrisome-associated,4,4,0.5,DOWN,2,2,0.0667389334707063,0.23689667121124,0.1021525644442006,0.2811456648432633,0,0.0,0.4747640943203786,0.6673763703100153,0.3108026283532386
Il1rap,,Non-ECM,Non-ECM,3,3,1.0,UP,3,0,0.1283770197305738,0.1283770197305738,0.1709890671814816,0.0778193921694788,0,0.0,2.857327903735994,0.1037671484940646,0.5450254487448327
Fbln1,,ECM Glycoproteins,Core matrisome,6,6,0.6666666666666666,DOWN,2,4,-0.0620058833964191,0.1087460930392268,-0.0826056792947255,0.1192446419763694,0,0.0,-1.2737073369035463,0.2587627928540789,0.4650044036742833
Aldoa,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0539410144951665,0.1176794221990816,0.0057104054461628,0.1607892132294151,0,0.0,0.6709531493036555,0.5502879692855407,0.3222985836569176
Gpi1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0957492574695809,0.1546107262247349,0.0672237268610645,0.2008895415746038,0,0.0,0.953252784779966,0.4107872364812628,0.4288918606203385
Gpt,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0614017704989207,0.1122148805547297,0.0888328396375661,0.1281862388546819,0,0.0,0.9580087698575622,0.4087324728873077,0.425063228772129
Pkm,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0427779520240924,0.1417690572604449,-0.0289880465194145,0.2061542649668557,0,0.0,0.4150091392091258,0.7060289792860285,0.2935593451629564
Mbl2,,ECM-affiliated Proteins,Matrisome-associated,5,5,0.6,DOWN,2,3,-0.1614602577976937,0.336787486392212,-0.2028433520038173,0.4469403411232052,1,0.2,-0.8077948640594051,0.4645067929212844,0.4090126841726114
Aga,,Non-ECM,Non-ECM,3,3,1.0,DOWN,0,3,-0.1485412331331829,0.1485412331331829,-0.1034192816749227,0.1137870692571945,0,0.0,-2.261073815198374,0.1521774160725661,0.5373598165693934
Rab5b,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0663891620011852,0.2204659623713164,0.1299150079140963,0.2705023925753401,0,0.0,0.4908582239818425,0.6571900775512824,0.3861968160209927
Phospho1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.3024302401690824,0.3024302401690824,-0.2582836291391694,0.2702275278260644,1,0.25,-2.2383377637510393,0.1111328148915158,0.5786046963327227
Dnajb11,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1106621680671869,0.1106621680671869,-0.097569885966992,0.0839722352689576,0,0.0,-2.6356847048966423,0.0779438533560707,0.5660656814296222
Cfl1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.2290019645188968,0.2290019645188968,-0.1933098237839503,0.0980612373278188,0,0.0,-4.670590964569272,0.0185333876505758,0.5897817542158922
Hyou1,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0429212097792409,0.0521232104414248,-0.0422184223296319,0.0602412003429863,0,0.0,-1.4249785706415832,0.2493839541662515,0.3759237655050098
Lgals1,,ECM-affiliated Proteins,Matrisome-associated,8,8,0.75,UP,6,2,0.0933334220926649,0.1394730675540629,0.0337388796037192,0.1808814509804732,0,0.0,1.459446401282888,0.1878121890339787,0.5425613395368458
Dlg1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.161796297919005,0.161796297919005,-0.1737409170096121,0.096165764347269,0,0.0,-3.3649459143221554,0.0435734439133913,0.5780531763033399
Col5a1,,Collagens,Core matrisome,5,5,0.6,DOWN,2,3,-0.149318366848991,0.4328289380459546,-0.0422239536307407,0.5784946938124181,2,0.4,-0.5771634936929266,0.5947568483186113,0.3925668182585202
Stx4a,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1474896570727944,0.1474896570727944,-0.1515833943244427,0.1138467323719496,0,0.0,-2.591021349491695,0.0810024130619406,0.569136718389009
Slc2a4,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0185099772162197,0.0764435628217832,0.0204273041658493,0.0937694642291635,0,0.0,0.3947975466935184,0.7193865589332209,0.2843552797896518
Copa,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1923135289573492,0.1923135289573492,-0.2002208950707473,0.1082868792490512,0,0.0,-3.551926702311612,0.0380383799270555,0.5822119122044415
Hnrnpa2b1,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0914221856944599,0.1244275874296183,-0.0868227584235467,0.1494358543232691,0,0.0,-1.2235642658647323,0.3084539768777483,0.3713401986615298
Aqp1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.096229339937311,0.1688554224042148,0.1270051954364488,0.1757652752984968,0,0.0,1.0949755550280074,0.3535636196246208,0.4417610536096149
Serpina1d,,ECM Regulators,Matrisome-associated,8,8,0.625,UP,5,3,-0.0214481402465371,0.2335822949182672,0.0300450246497947,0.3326842848350444,1,0.125,-0.1823485641311421,0.8604776901584648,0.379939162048369
Arhgdia,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0544173542820532,0.0983664754470955,-0.0341095898573538,0.1236616532442888,0,0.0,-0.8801007079301107,0.4436058869732773,0.3417037054441717
Serpine2,,ECM Regulators,Matrisome-associated,7,7,0.7142857142857143,UP,5,2,0.2365211290740437,0.253585358928231,0.2457096902356768,0.2376470827771659,1,0.1428571428571428,2.633215943697901,0.0388918415642971,0.5553952936303839
Serpina1a,,ECM Regulators,Matrisome-associated,5,5,0.8,UP,4,1,0.2422304404127753,0.3064574152319468,0.2438863284235544,0.2743790305487456,1,0.2,1.9740711595176024,0.1196105504540531,0.5349589255500311
Trf,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1537597363424321,0.1957561666215064,0.2193082316554112,0.1600715361834782,0,0.0,1.9211377613842433,0.1504693884219742,0.4850699742718733
