Canonical_Gene_Symbol,Zscore_Delta_mean,Zscore_Delta_std,Zscore_Delta_count,Zscore_Delta_min,Zscore_Delta_max,Zscore_Old_mean,Zscore_Old_std,Zscore_Young_mean,Zscore_Young_std,Abundance_Old_mean,Abundance_Young_mean,Tissue_<lambda>,Study_ID_<lambda>,Matrisome_Category_<lambda>,Matrisome_Division_<lambda>,zscore_delta_abs_mean,zscore_delta_range,coefficient_of_variation,pct_increasing,direction_consistency
Apob,-0.4031298735266355,,1,-0.4031298735266355,-0.4031298735266355,-1.2851669247896211,,-0.8820370512629856,,13.714149458,14.172567692,1,1,Non-ECM,Non-ECM,0.4031298735266355,0.0,,0.0,1.0
Apoc1,-0.13334100329292398,0.7117313531259193,3,-0.7729606127491675,0.6333766055981302,0.06807599512757195,0.5012499772025222,0.20141699842049596,0.6474344773738505,14.842313883333333,14.935730739333332,3,1,Non-ECM,Non-ECM,0.13334100329292398,1.4063372183472977,5.297945792276272,0.3333333333333333,0.33333333333333337
Apod,0.46313494957556,0.49633190630731544,4,-0.2433680486024469,0.893485921943638,-0.7490199183427865,0.9299329227282064,-1.2121548679183465,0.4383773048468365,13.9272799735,13.5102985635,4,1,Non-ECM,Non-ECM,0.46313494957556,1.136853970546085,1.069369817466232,0.75,0.5
Apoe,-0.24188406260688855,0.12705246186031727,4,-0.4312803918442132,-0.1593182609594032,-0.8537911987860599,0.37468491026954576,-0.6119071361791714,0.4047431971434442,13.7771249595,14.0288180025,4,1,Non-ECM,Non-ECM,0.24188406260688855,0.27196213088480997,0.523099212425286,0.0,1.0
Apoh,-0.0007244788069074581,0.18507378136806824,4,-0.2640117952788301,0.1647688324317139,-0.10812609601185481,0.5965332630846129,-0.10740161720494737,0.5298819295854855,14.535234397,14.536528627,4,1,Non-ECM,Non-ECM,0.0007244788069074581,0.42878062771054404,107.32157485887849,0.75,0.5
Apoo,0.10080670176962302,0.29843286103269434,4,-0.1650904710774143,0.4656844526272116,1.04753664070849,0.6630268633924469,0.946729938938867,0.7870644770420893,15.612607285500001,15.503055547499999,4,1,Non-ECM,Non-ECM,0.10080670176962302,0.6307749237046258,2.9313675410879525,0.5,0.0
Aqp1,0.09622933993731106,0.17576527529849686,4,-0.1452521649338076,0.2761591338101541,0.1683805588230099,0.6555849596685549,0.07215121888569885,0.6022312983178983,14.756655373000001,14.67020577,4,1,Non-ECM,Non-ECM,0.09622933993731106,0.4214112987439617,1.8077390570770315,0.75,0.5
Arhgdia,-0.05441735428205326,0.12366165324428888,4,-0.210250503913419,0.0608002664999136,0.4734323547024657,0.09143994104933507,0.527849708984519,0.09853950358644233,15.054435382500001,15.0850090245,4,1,Non-ECM,Non-ECM,0.05441735428205326,0.2710507704133326,2.231460791413789,0.5,0.0
Asah1,0.16210733241592556,0.0655914385511652,3,0.0864807722136112,0.203484929448217,-0.08961845952312308,0.739166354523602,-0.2517257919390487,0.6816236403483306,14.597068556666665,14.503064980666666,3,1,Non-ECM,Non-ECM,0.16210733241592556,0.1170041572346058,0.4021366641194663,1.0,1.0
Aspn,0.4126795693589933,0.6040202114096187,8,-0.1978159613369907,1.3380693965324342,0.9822675636905612,0.8029369051831866,0.5695879943315679,0.5743759624780528,115711.94709237278,87762.88526571983,8,5,Proteoglycans,Core matrisome,0.4126795693589933,1.535885357869425,1.4601161288810152,0.75,0.5
Astl,-0.9739429156422936,,1,-0.9739429156422936,-0.9739429156422936,-1.2452947001848451,,-0.2713517845425517,,34414.421875,297681.2625,1,1,ECM Regulators,Matrisome-associated,0.9739429156422936,0.0,,0.0,1.0
Azgp1,0.10161797985405473,0.027200994567008457,4,0.0624472555945395,0.1222651610935716,-0.42721743040924764,0.7094074032425346,-0.5288354102633024,0.7035241977737245,14.228825137,14.144515283,4,1,Non-ECM,Non-ECM,0.10161797985405473,0.059817905499032105,0.2650704545703807,1.0,1.0
B2m,-0.1375941108934341,0.25295246695484197,4,-0.4639902264582516,0.1279245800136026,-0.18902987232612706,0.589877518428922,-0.051435761432692934,0.7806562251523532,14.438412675,14.5723173265,4,1,Non-ECM,Non-ECM,0.1375941108934341,0.5919148064718542,1.8251314238693646,0.25,0.5
BC048546,-0.03378918158000345,0.018115148190144866,2,-0.0465985257074541,-0.0209798374525528,-0.43261249354647513,0.004264214078277126,-0.3988233119664716,0.022379362268421892,26.64114534533915,26.619325484322026,2,1,ECM Regulators,Matrisome-associated,0.03378918158000345,0.0256186882549013,0.5207121112776425,0.0,1.0
BCAN,-0.08641446358761873,0.3716508431269875,3,-0.4956083711985163,0.2301852074955542,0.4661384263690815,0.10369270768438518,0.5525528899567002,0.2755387405932077,29.938486666666666,30.783426984126987,3,1,Proteoglycans,Core matrisome,0.08641446358761873,0.7257935786940706,4.251594391521584,0.6666666666666666,0.33333333333333326
BGN,0.06494913831333936,0.3337431910080351,8,-0.2711930781297725,0.8209965788521635,0.9610638601268556,1.3228063744927288,0.8961147218135163,1.3945139016587622,64082.941840517116,18930.295782055746,8,5,Proteoglycans,Core matrisome,0.06494913831333936,1.092189656981936,5.060614885100474,0.375,0.25
BMP1,-0.24181520521047228,0.3442243844951136,2,-0.4852186017367326,0.001588191315788,-0.9762429451094974,0.1401753846027564,-0.811805885598313,0.2861381356413612,25.17425833333333,25.89935,3,1,ECM Regulators,Matrisome-associated,0.24181520521047228,0.4868067930525206,1.4176393286274631,0.3333333333333333,0.33333333333333337
BMP3,0.1842880095268255,,1,0.1842880095268255,0.1842880095268255,-0.6040252206649708,,-0.7081568978733072,0.0697494159261624,25.85395,26.22202333333333,3,1,Secreted Factors,Matrisome-associated,0.1842880095268255,0.0,,0.3333333333333333,0.33333333333333337
BMP6,,,0,,,-0.7483114060119267,0.15219323510121097,,,25.733987499999998,,2,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
BMP8A,,,0,,,-0.8985948403185631,,,,24.9722,,1,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
BMPER,,,0,,,-1.4060390512086816,,,,23.5206,,1,1,ECM Glycoproteins,Core matrisome,,,,0.0,1.0
Bag6,0.0044780141229068034,0.1097886807374243,4,-0.1524192603003897,0.1039167085203508,-1.0094187039719247,1.0898435938615805,-1.0138967180948315,0.99453574358517,13.634345355499999,13.667799780500001,4,1,Non-ECM,Non-ECM,0.0044780141229068034,0.2563359688207405,20.041693627318917,0.75,0.5
Bcan,-0.06733732997069095,0.019885903297445374,2,-0.0813987870423345,-0.0532758728990474,2.1969058470160836,0.0027447992869725395,2.2642431769867746,0.022630702584417878,34.37293814142039,34.38741668855736,2,1,Proteoglycans,Core matrisome,0.06733732997069095,0.028122914143287096,0.29099619938288773,0.0,1.0
Bdnf,-0.10731777056428746,0.027680734636623558,2,-0.1268910057340693,-0.0877445353945056,-1.398623346787119,0.09980174436015267,-1.2913055762228316,0.07212100972352925,23.803608901355588,24.017173986675044,2,1,Secreted Factors,Matrisome-associated,0.10731777056428746,0.03914647033956371,0.2555511851141251,0.0,1.0
Bgn,0.13789025893583065,0.18662157024653225,11,-0.0255876504637451,0.6201191792507286,0.7106838911467296,0.8436654311082814,0.572793632210899,0.7968961239478065,864580.4007710061,681554.0802286573,10,6,Proteoglycans,Core matrisome,0.13789025893583065,0.6457068297144737,1.343662051438425,0.7272727272727273,0.4545454545454546
Bmp3,0.0565702076294166,,1,0.0565702076294166,0.0565702076294166,-0.8796083176897929,,-0.9361785253192096,,26.716356666666663,26.3485625,1,1,Secreted Factors,Matrisome-associated,0.0565702076294166,0.0,,1.0,1.0
Bmp5,0.1977937558672864,,1,0.1977937558672864,0.1977937558672864,-1.3283373794949374,,-1.5261311353622238,,25.30822333333333,24.503163333333333,1,1,Secreted Factors,Matrisome-associated,0.1977937558672864,0.0,,1.0,1.0
Bmp6,0.0108026171241739,,1,0.0108026171241739,0.0108026171241739,-1.2581514974058516,,-1.2689541145300256,,25.52847,25.307625,1,1,Secreted Factors,Matrisome-associated,0.0108026171241739,0.0,,1.0,1.0
Bmper,-0.134410549492524,,1,-0.134410549492524,-0.134410549492524,-0.9285994952759936,,-0.7941889457834695,,26.56262,26.7927125,1,1,ECM Glycoproteins,Core matrisome,0.134410549492524,0.0,,0.0,1.0
Brinp2,-0.0777220646417144,0.0048200898350648485,2,-0.0811303828500171,-0.0743137464334117,-0.5830836860256307,0.04416072823798131,-0.5053616213839162,0.0393406384029165,26.199920366863793,26.30896306599385,2,1,Secreted Factors,Matrisome-associated,0.0777220646417144,0.006816636416605404,0.06122921009506538,0.0,1.0
C17orf58,,,0,,,-0.6649648904955692,1.6674402239238995,,,17.1754984475483,,2,2,ECM Regulators,Matrisome-associated,,,,0.0,1.0
C1QA,-0.1174171882929,0.20940472909453658,3,-0.295617180982358,0.1132240123750369,-0.21784068108801063,0.4079306299576496,-0.30828531495873185,0.4340976410528784,21.703192054643615,17.045304153295785,5,3,ECM-affiliated Proteins,Matrisome-associated,0.1174171882929,0.4088411933573949,1.7683643068486197,0.2,0.6
C1QB,0.24496743863676307,0.5656644034313659,6,-0.5501868618449594,0.9339870618643014,-0.4752028774035201,0.7082610033935044,-0.7527826308658628,1.2118329165603585,940.4022195611017,896.7849962942149,7,4,ECM-affiliated Proteins,Matrisome-associated,0.24496743863676307,1.4841739237092608,2.2997531972787715,0.5714285714285714,0.1428571428571428
C1QC,0.12993291100059914,0.23691018140010775,6,-0.2803444786845698,0.3254114759303009,-0.06538012509744441,0.4588680164832518,-0.16202501014576373,0.5647326020484948,20894.60749066193,19852.703159095592,7,4,ECM-affiliated Proteins,Matrisome-associated,0.12993291100059914,0.6057559546148708,1.809401315449434,0.5714285714285714,0.1428571428571428
C1QTNF1,,,0,,,,,-0.7442630176877266,,,25.9413,1,1,ECM-affiliated Proteins,Matrisome-associated,,,,0.0,1.0
C1QTNF2,,,0,,,,,-0.5006527944467307,,,7.937511884276276,1,1,ECM-affiliated Proteins,Matrisome-associated,,,,0.0,1.0
C1QTNF5,0.0958173793117354,0.18961869467570402,3,-0.0878132267090089,0.2909046522358189,-0.3810614707425562,1.1874274753225307,0.0660049133354111,1.309158125942726,1584.3843606519868,1884.1003467109265,5,2,ECM-affiliated Proteins,Matrisome-associated,0.0958173793117354,0.3787178789448278,1.958519183473912,0.4,0.19999999999999996
C1QTNF7,,,0,,,,,-0.5837481035833834,0.8753918656540357,,17.15452464092639,2,2,ECM-affiliated Proteins,Matrisome-associated,,,,0.0,1.0
C1QTNF8,,,0,,,-2.111289291625318,,,,21.7574,,1,1,ECM-affiliated Proteins,Matrisome-associated,,,,0.0,1.0
C1qa,-0.04513822991477356,0.31508044985580214,3,-0.408909967210105,0.142065743676094,0.18602794916449605,0.9936289084587937,0.23116617907926962,0.6786445688183484,24.80591699353512,24.59860592890715,3,2,ECM-affiliated Proteins,Matrisome-associated,0.04513822991477356,0.550975710886199,6.8290537031398495,0.6666666666666666,0.33333333333333326
C1qb,0.05284605950847114,0.09219415475476225,5,-0.1093435751872651,0.1167583983331599,0.25537437630275167,0.8043661760757566,0.20252831679428046,0.8299188045471103,14059.489274250876,11022.042860707352,5,4,ECM-affiliated Proteins,Matrisome-associated,0.05284605950847114,0.226101973520425,1.7121801594461732,0.8,0.6000000000000001
C1qc,-0.08157330872994206,0.2802494835100577,3,-0.4048982069715605,0.0917309031628619,-0.6808429328943371,0.842055918009893,-0.3934850812760666,0.6195984270806614,23.749381230706483,23.10889595744655,4,3,ECM-affiliated Proteins,Matrisome-associated,0.08157330872994206,0.49662911013442235,3.393947606321798,0.5,0.0
C1ql3,-0.11258789032870606,0.06268900654008135,2,-0.1569157119590454,-0.0682600686983667,-0.3864426754868667,0.005160101013024853,-0.2738547851581606,0.057528905527056494,26.77661478368042,26.98469762822028,2,1,ECM-affiliated Proteins,Matrisome-associated,0.11258789032870606,0.08865564326067871,0.5518986782716794,0.0,1.0
C1qtnf2,-0.0774102034564486,,1,-0.0774102034564486,-0.0774102034564486,-0.7236042240966615,,-0.6461940206402128,,27.205905,27.2556475,1,1,ECM-affiliated Proteins,Matrisome-associated,0.0774102034564486,0.0,,0.0,1.0
C1qtnf4,-0.08664673610237815,0.0428000143293812,2,-0.116910916469565,-0.0563825557351913,-0.3964027738506888,0.0365683391966881,-0.3097560377483106,0.07936835352606932,26.74860486813497,26.880498340767055,2,1,ECM-affiliated Proteins,Matrisome-associated,0.08664673610237815,0.060528360734373704,0.48832410917603913,0.0,1.0
C1qtnf7,0.102613249982638,,1,0.102613249982638,0.102613249982638,-0.4575678215456976,,-0.5601810715283356,,28.04074,27.524700000000003,1,1,ECM-affiliated Proteins,Matrisome-associated,0.102613249982638,0.0,,1.0,1.0
C1qtnf9,-0.031685862512156215,0.32481109702870653,4,-0.5099538079561298,0.2114277196315432,0.04277609087379619,0.7351244994639974,0.0744619533859524,0.8973079238925609,15.093282956866457,15.083121330733892,4,2,ECM-affiliated Proteins,Matrisome-associated,0.031685862512156215,0.7213815275876729,9.937357379139248,0.75,0.5
C3,-0.32184217969782214,0.21753214433842677,4,-0.4723398196701929,-0.0042186179572052,0.6163312976437024,0.15824801468456884,0.9381734773415245,0.14667713871750895,15.196949807500001,15.4638425465,4,1,Non-ECM,Non-ECM,0.32184217969782214,0.4681212017129877,0.6738033566185039,0.0,1.0
C4b,-0.16706854691766057,0.5261804470508402,4,-0.8788028112452457,0.2989260419204628,-0.5158839289554092,0.7363910358147987,-0.34881538203774876,0.2523837312595685,14.099882705,14.276011305,4,1,Non-ECM,Non-ECM,0.16706854691766057,1.1777288531657084,3.1307490705481276,0.5,0.0
C8a,-0.37760879342532744,0.1082116009097926,3,-0.4975353077272251,-0.28726504998782,-1.4870778497122223,0.22541579990080926,-1.109469056286895,0.23846309296125862,13.307792577999999,13.709144463333333,3,1,Non-ECM,Non-ECM,0.37760879342532744,0.2102702577394051,0.2858137549600655,0.0,1.0
C8b,-0.2488160659903919,0.0621891540624088,2,-0.2927904385441761,-0.2048416934366077,-0.5490626809004338,0.4591272946705028,-0.3002466149100419,0.5213164487329115,14.446006034,14.749294648,2,1,Non-ECM,Non-ECM,0.2488160659903919,0.08794874510756837,0.24893977020997773,0.0,1.0
C8g,-0.4399792884436617,,1,-0.4399792884436617,-0.4399792884436617,0.3140994946067619,,0.7540787830504236,,15.165749694,15.627457376,1,1,Non-ECM,Non-ECM,0.4399792884436617,0.0,,0.0,1.0
C9orf72,0.1310788283752695,,1,0.1310788283752695,0.1310788283752695,-1.3696370300184335,,-1.500715858393703,,13.63747879,13.622417516,1,1,Non-ECM,Non-ECM,0.1310788283752695,0.0,,1.0,1.0
CCL13,-0.2509398745090603,,1,-0.2509398745090603,-0.2509398745090603,0.4901012690976123,,0.7410411436066727,,15.559896942783384,15.442445195947014,1,1,Secreted Factors,Matrisome-associated,0.2509398745090603,0.0,,0.0,1.0
CCL14,0.16469924360879287,0.1436735363473509,3,0.0415006414070243,0.3225204931320685,-0.4605256642661211,0.13340362725685875,-0.625224907874914,0.17396744099946523,26.860200000000003,26.532130555555554,3,1,Secreted Factors,Matrisome-associated,0.16469924360879287,0.2810198517250442,0.867074183431739,1.0,1.0
CCL16,,,0,,,-1.1171447505579084,0.013303166874128488,,,24.9498,,2,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
CCL18,-0.14343041251542296,0.38747713364240516,3,-0.3990093736021403,0.302396919679449,-0.07478615678546413,0.13197771013248877,0.06864425572995887,0.3314047857690534,28.12257222222222,29.034038888888887,4,2,Secreted Factors,Matrisome-associated,0.14343041251542296,0.7014062932815892,2.6827946198729338,0.25,0.5
CCL21,0.2518597660059456,0.13589695171681196,2,0.1557661099044071,0.3479534221074842,-0.4155042448968877,0.23768689360539974,-0.7164438750190004,0.27750485388160223,26.845583333333334,26.221582222222224,4,2,Secreted Factors,Matrisome-associated,0.2518597660059456,0.1921873122030771,0.5374399963401711,0.5,0.0
CCL28,,,0,,,0.3800214707122558,,,,11.5234091803192,,1,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
CCN1,-0.013414028657248722,0.9378331741672884,2,-0.6765622257326428,0.6497341684181454,-0.9186808276321752,0.14320552561387362,-0.8512545304768065,0.8190511186995306,22.613586262265173,19.207772625356956,4,2,ECM Glycoproteins,Core matrisome,0.013414028657248722,1.3262963941507881,65.06391769213377,0.25,0.5
CCN2,-0.03305653944382437,0.11204504772727451,3,-0.1040948687727761,0.0961069499009052,0.154793923128075,0.032958322531336376,0.18785046257189938,0.10559056457439131,28.889963131313134,29.433699999999998,3,1,ECM Glycoproteins,Core matrisome,0.03305653944382437,0.2002018186736813,3.2899716047806544,0.3333333333333333,0.33333333333333337
CCN3,-0.3364983272440799,0.09457665957707044,2,-0.4033741245729981,-0.2696225299151618,-0.8586021782629392,0.300630280322204,-0.5053051117843339,0.14857873411325867,25.3634125,26.908976666666664,3,1,ECM Glycoproteins,Core matrisome,0.3364983272440799,0.13375159465783631,0.280228528388149,0.0,1.0
CCN5,0.2974546749132226,0.37630868543394175,5,-0.3084950006806244,0.6496086997621189,-0.1159874683541204,0.9035569252989789,-0.29669258209106686,0.8248764055323362,761.9805985080293,550.4557683347898,6,3,ECM Glycoproteins,Core matrisome,0.2974546749132226,0.9581037004427433,1.2608570649575372,0.6666666666666666,0.33333333333333326
CCN6,-0.05206601377218022,0.29659188242508894,2,-0.2617881450798438,0.1576561175354834,-0.7675225294941611,0.2888496767435077,-0.8140731177331856,0.032827100568058855,25.840925,25.88795,3,1,ECM Glycoproteins,Core matrisome,0.05206601377218022,0.4194442626153272,5.589111774975207,0.3333333333333333,0.33333333333333337
CD109,-0.5215845234201114,0.47417159673165993,5,-1.2531561748053923,-0.0212350944138748,-0.05165370959077,0.9341200329980925,0.46993081382934143,0.5808792076013062,22.147710567844914,23.977871426088413,5,3,ECM Regulators,Matrisome-associated,0.5215845234201114,1.2319210803915175,0.9073586673183358,0.0,1.0
CD209,,,0,,,-0.2615061479111006,0.030649580170880555,,,27.324475,,2,1,ECM-affiliated Proteins,Matrisome-associated,,,,0.0,1.0
CELA3A,,,0,,,-1.5407000639817168,,,,23.1492,,1,1,ECM Regulators,Matrisome-associated,,,,0.0,1.0
CHAD,-0.19396339654720707,0.16616794040524266,3,-0.3013834596173412,-0.0025671930266186,2.09859337293555,0.197859832405832,2.2925567694827573,0.03169198972633352,35.60235,37.47304722222222,3,1,Proteoglycans,Core matrisome,0.19396339654720707,0.2988162665907226,0.8523032699884664,0.0,1.0
CHADL,-0.130614334346791,0.2629486762091166,3,-0.3940448731282679,0.1318498155290301,-0.42610514273190114,0.15177830228694628,-0.29549080838511016,0.16302136599409398,26.970299999999998,27.707057407407408,3,1,Proteoglycans,Core matrisome,0.130614334346791,0.525894688657298,1.997872629255354,0.3333333333333333,0.33333333333333337
CHRD,-0.15864118685903442,0.17038097407093117,3,-0.3529910570386441,-0.0349941476549742,-0.46060375141354415,0.1049170760110196,-0.3019625645545097,0.2630401203073669,26.870925925925928,27.68327777777778,3,1,Secreted Factors,Matrisome-associated,0.15864118685903442,0.31799690938366987,1.0672745387528355,0.0,1.0
CHRDL2,-0.5723148487450705,0.5406548671081379,3,-1.176793331234709,-0.1349386085584879,-0.07702987348317028,0.4506857535401603,0.49528497526190024,0.3044788675347049,28.12462888888889,30.583074999999997,3,1,Secreted Factors,Matrisome-associated,0.5723148487450705,1.0418547226762211,0.9430330791040523,0.0,1.0
CILP,0.8710693426945131,0.7458977980459552,5,0.2156841746705549,1.8289140118965357,1.4445908523041189,1.2197377398513165,0.9921214499263394,1.4664833098991845,23.45597987852902,25.01104534708622,6,4,ECM Glycoproteins,Core matrisome,0.8710693426945131,1.6132298372259808,0.8553193668536564,0.8333333333333334,0.6666666666666667
