Gene_Symbol,Compartment_A,Compartment_B,Delta_z_A,Delta_z_B,Antagonism_Magnitude,Tissue,Matrisome_Category,Mechanical_Stress_A,Mechanical_Stress_B,Protein_Type
S100A10,NP,Cortex,-0.69079279750984,0.8657952585576612,1.5565880560675012,Intervertebral_disc_NP,Secreted Factors,1.0,1.0,Other
S100A9,IAF,Tubulointerstitial,-0.055882990232031096,1.4999470408270017,1.5558300310590327,Intervertebral_disc_IAF,Secreted Factors,0.0,0.5,Other
Ctsl,Ovary,Hippocampus,1.2751896917183416,-0.2790251414637144,1.554214833182056,Ovary,ECM Regulators,0.5,0.0,Other
COL6A1,OAF,Glomerular,-0.6796774926472257,0.8726354169958608,1.5523129096430863,Intervertebral_disc_OAF,Collagens,0.0,0.5,Structural
AMBP,NP,Skin dermis,1.2390793979189092,-0.3131278604466486,1.5522072583655577,Intervertebral_disc_NP,ECM Regulators,1.0,0.5,Other
Serpinb1a,Skeletal_muscle_EDL,Cortex,-0.2904850858827423,1.2615593753115502,1.5520444611942925,Skeletal_muscle_EDL,ECM Regulators,0.5,1.0,Other
LGALS3,Skin dermis,Cortex,-0.3904084217380176,1.1616075977186584,1.5520160194566759,Skin dermis,ECM-affiliated Proteins,0.5,1.0,Other
Nid2,Ovary,Hippocampus,-0.8700361221329468,0.6817776440092297,1.5518137661421765,Ovary,ECM Glycoproteins,0.5,0.0,Other
Gpc1,Ovary,Skeletal_muscle_Gastrocnemius,1.2282147842588815,-0.3222510402141955,1.550465824473077,Ovary,ECM-affiliated Proteins,0.5,0.5,Other
Dpt,Ovary,Skeletal_muscle_TA,0.7530350231197088,-0.7950656670666336,1.5481006901863426,Ovary,ECM Glycoproteins,0.5,0.0,Other
Serpinb1a,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_TA,0.933766970968866,-0.6142386926208658,1.548005663589732,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.0,Other
SERPINB1,IAF,Cortex,-0.4595106073534585,1.086926497290119,1.5464371046435774,Intervertebral_disc_IAF,ECM Regulators,0.0,1.0,Other
HTRA1,Skin dermis,Tubulointerstitial,-0.2937261502336133,1.2512799022050023,1.5450060524386156,Skin dermis,ECM Regulators,0.5,0.5,Other
TGM2,OAF,Glomerular,-0.3042386944726857,1.2402748381915651,1.5445135326642507,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Other
LTBP4,IAF,Skin dermis,-0.7073702973084858,0.8368962542364197,1.5442665515449054,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
HRNR,NP,Glomerular,0.69291767697239,-0.8506244111081628,1.5435420880805528,Intervertebral_disc_NP,Secreted Factors,1.0,0.5,Other
Serpinc1,Skeletal_muscle_Gastrocnemius,Cortex,0.8941035407139051,-0.6484302688726572,1.5425338095865624,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,1.0,Other
Col4a1,Ovary,Hippocampus,-0.0836316760236478,1.4564390780526215,1.5400707540762693,Ovary,Collagens,0.5,0.0,Other
FBLN5,OAF,Glomerular,-0.1455126294349871,1.392048340478235,1.537560969913222,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Structural
Fbn2,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_EDL,0.2561371732170867,-1.2810749085060142,1.537212081723101,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,0.5,Other
Col12a1,Skeletal_muscle_TA,Hippocampus,-0.4825946532692309,1.0542911041302931,1.536885757399524,Skeletal_muscle_TA,Collagens,0.0,0.0,Other
Col5a1,Lung,Skeletal_muscle_EDL,-0.2533428647562274,1.2834853572986125,1.53682822205484,Lung,Collagens,0.5,0.5,Other
AMBP,IAF,Cortex,1.053743202766284,-0.4812162765490885,1.5349594793153725,Intervertebral_disc_IAF,ECM Regulators,0.0,1.0,Other
KNG1,Skin dermis,Tubulointerstitial,-0.3500342590952313,1.1848197957068776,1.5348540548021088,Skin dermis,ECM Regulators,0.5,0.5,Other
F9,OAF,Glomerular,-0.212911878623654,1.321540518063116,1.5344523966867698,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Regulatory
Sparcl1,Skeletal_muscle_Gastrocnemius,Hippocampus,-1.3749910497762254,0.1591153071621932,1.5341063569384186,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,0.0,Other
Eln,Lung,Skeletal_muscle_Soleus,0.0570920117346701,-1.4765646114949251,1.5336566232295952,Lung,ECM Glycoproteins,0.5,1.0,Other
Fmod,Skeletal_muscle_Gastrocnemius,Cortex,-1.121920121539489,0.4113031421797962,1.533223263719285,Skeletal_muscle_Gastrocnemius,Proteoglycans,0.5,1.0,Other
Hmcn2,Skeletal_muscle_Soleus,Hippocampus,1.2500438738696598,-0.2816048782762129,1.5316487521458726,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.0,Other
Kng1,Skeletal_muscle_Soleus,Hippocampus,-0.0789350814728663,1.452683636634059,1.5316187181069252,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.0,Other
C1qtnf9,Skeletal_muscle_Soleus,Skeletal_muscle_TA,0.4635268824170854,-1.0661837441141344,1.52971062653122,Skeletal_muscle_Soleus,ECM-affiliated Proteins,1.0,0.0,Other
S100A6,IAF,OAF,-0.4045771548828552,1.1198857008951597,1.5244628557780149,Intervertebral_disc_IAF,Secreted Factors,0.0,0.0,Other
SERPINB6,OAF,Cortex,-0.1823196703594638,1.3417596540969683,1.5240793244564321,Intervertebral_disc_OAF,ECM Regulators,0.0,1.0,Other
F2,Skeletal_muscle_TA,Tubulointerstitial,0.7723771772432307,-0.7512171224286393,1.52359429967187,Skeletal_muscle_TA,ECM Regulators,0.0,0.5,Regulatory
Serpina1d,Lung,Skeletal_muscle_Gastrocnemius,0.3840817140864975,-1.139213967009967,1.5232956810964646,Lung,ECM Regulators,0.5,0.5,Other
Itih1,Lung,Skeletal_muscle_TA,-0.0643114162604901,1.457869839487048,1.522181255747538,Lung,ECM Regulators,0.5,0.0,Other
SERPINA3,Tubulointerstitial,Cortex,-0.35014068389639663,1.1698931716406338,1.5200338555370303,Kidney_Tubulointerstitial,ECM Regulators,0.5,1.0,Regulatory
Tinagl1,Skeletal_muscle_TA,Hippocampus,-0.5705156243958944,0.9486766070639688,1.5191922314598632,Skeletal_muscle_TA,ECM Glycoproteins,0.0,0.0,Other
Vcan,Ovary,Hippocampus,-1.1029551765489505,0.4159925356968015,1.518947712245752,Ovary,Proteoglycans,0.5,0.0,Other
ANXA6,OAF,Cortex,-0.2637255556175182,1.253466524656303,1.5171920802738212,Intervertebral_disc_OAF,ECM-affiliated Proteins,0.0,1.0,Other
CPN2,OAF,Glomerular,-0.7452334627617752,0.7713439692724332,1.5165774320342083,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Other
VWA1,OAF,Glomerular,-0.4279859882706878,1.0880152982804114,1.5160012865510992,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
SERPINF1,NP,Skin dermis,1.1338878736384987,-0.3816961364177061,1.5155840100562048,Intervertebral_disc_NP,ECM Regulators,1.0,0.5,Regulatory
S100a9,Ovary,Skeletal_muscle_Soleus,-0.7171245257632907,0.7958372852231983,1.5129618109864889,Ovary,Secreted Factors,0.5,1.0,Other
Ctsl,Ovary,Skeletal_muscle_Gastrocnemius,1.2751896917183416,-0.2355008574602635,1.5106905491786051,Ovary,ECM Regulators,0.5,0.5,Other
SERPINF2,IAF,Glomerular,1.0780470217497418,-0.4308336639122539,1.5088806856619956,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Other
Col4a1,Ovary,Skeletal_muscle_Soleus,-0.0836316760236478,1.4240209799712895,1.5076526559949373,Ovary,Collagens,0.5,1.0,Other
SERPINA3,Skin dermis,Cortex,-0.3363277552514992,1.1698931716406338,1.506220926892133,Skin dermis,ECM Regulators,0.5,1.0,Regulatory
Anxa1,Skeletal_muscle_Soleus,Hippocampus,-1.303453724405975,0.2017948660986057,1.5052485905045807,Skeletal_muscle_Soleus,ECM-affiliated Proteins,1.0,0.0,Other
Col5a1,Ovary,Skeletal_muscle_TA,0.3616232283414553,-1.14331892379725,1.5049421521387054,Ovary,Collagens,0.5,0.0,Other
MMRN2,NP,Tubulointerstitial,-0.1850723790376429,1.3141866087970968,1.4992589878347398,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
Lgi2,Cortex,Hippocampus,0.0649055851584512,-1.4336663936155425,1.4985719787739937,Brain_Cortex,ECM Glycoproteins,1.0,0.0,Other
ANXA5,Glomerular,Cortex,-0.1268629241200686,1.3713612027354216,1.4982241268554901,Kidney_Glomerular,ECM-affiliated Proteins,0.5,1.0,Other
Fbn1,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_EDL,0.392106437462429,-1.1048760535705373,1.4969824910329663,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,0.5,Other
Serpina1d,Skeletal_muscle_Soleus,Cortex,-0.2818241356853705,1.2146904290190208,1.4965145647043914,Skeletal_muscle_Soleus,ECM Regulators,1.0,1.0,Other
F13a1,Lung,Skeletal_muscle_Soleus,0.4658600025116314,-1.029088070293329,1.4949480728049602,Lung,ECM Regulators,0.5,1.0,Other
CTSG,OAF,Glomerular,-0.0533929291341823,1.4399379550289682,1.4933308841631505,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Other
COL12A1,IAF,Tubulointerstitial,-0.6564318247435665,0.8367086415261706,1.4931404662697372,Intervertebral_disc_IAF,Collagens,0.0,0.5,Structural
Lama2,Skeletal_muscle_TA,Cortex,-0.8005036158673935,0.6925695878718573,1.4930732037392507,Skeletal_muscle_TA,ECM Glycoproteins,0.0,1.0,Other
COL6A1,NP,Glomerular,-0.6177887982819791,0.8726354169958608,1.49042421527784,Intervertebral_disc_NP,Collagens,1.0,0.5,Structural
COL12A1,IAF,Glomerular,-0.6564318247435665,0.8324942039810048,1.4889260287245714,Intervertebral_disc_IAF,Collagens,0.0,0.5,Structural
S100A16,Skin dermis,Glomerular,0.2795146518733664,-1.208066958042798,1.4875816099161645,Skin dermis,Secreted Factors,0.5,0.5,Other
Cstb,Skeletal_muscle_Gastrocnemius,Hippocampus,1.1943178890304509,-0.2931516843655621,1.487469573396013,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.0,Other
ITIH4,IAF,Skin dermis,1.1064049144546229,-0.3800236847517011,1.486428599206324,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Other
F13A1,Skin dermis,Tubulointerstitial,-0.3938207250009189,1.091847130057711,1.48566785505863,Skin dermis,ECM Regulators,0.5,0.5,Regulatory
SDC1,Skin dermis,Glomerular,-0.3520730185045678,1.1335092816504793,1.485582300155047,Skin dermis,ECM-affiliated Proteins,0.5,0.5,Other
Dcn,Ovary,Skeletal_muscle_TA,0.9701132248454264,-0.5142313356427951,1.4843445604882215,Ovary,Proteoglycans,0.5,0.0,Other
Plxdc2,Lung,Hippocampus,0.3118050644664561,-1.1707351530374634,1.4825402175039195,Lung,ECM-affiliated Proteins,0.5,0.0,Other
Col6a3,Ovary,Hippocampus,-0.4997447351174943,0.9805330915749918,1.480277826692486,Ovary,Collagens,0.5,0.0,Other
COL14A1,IAF,Tubulointerstitial,-0.8237069835662247,0.6561924885470521,1.479899472113277,Intervertebral_disc_IAF,Collagens,0.0,0.5,Structural
Eln,Lung,Skeletal_muscle_TA,0.0570920117346701,-1.42123627318308,1.4783282849177501,Lung,ECM Glycoproteins,0.5,0.0,Other
Gpc1,Ovary,Skeletal_muscle_Soleus,1.2282147842588815,-0.2497380660067978,1.4779528502656794,Ovary,ECM-affiliated Proteins,0.5,1.0,Other
Serpinb1a,Skeletal_muscle_Soleus,Skeletal_muscle_Gastrocnemius,-0.5430617504503122,0.933766970968866,1.4768287214191782,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.5,Other
CSTB,OAF,Glomerular,0.0884331844420487,-1.388199875983249,1.4766330604252977,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Other
Serpina1d,Skeletal_muscle_Gastrocnemius,Hippocampus,-1.139213967009967,0.3367486867922147,1.4759626538021817,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.0,Other
VWA1,Skin dermis,Glomerular,-0.3870644264078305,1.0880152982804114,1.4750797246882419,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
COL6A1,IAF,Glomerular,-0.6008796719202476,0.8726354169958608,1.4735150889161084,Intervertebral_disc_IAF,Collagens,0.0,0.5,Structural
FGA,Skin dermis,Glomerular,-0.3674177270575179,1.1044041622684426,1.4718218893259605,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
Ctsc,Skeletal_muscle_Soleus,Skeletal_muscle_TA,-0.1996800585627461,1.2708442640092086,1.4705243225719546,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.0,Other
S100a10,Lung,Hippocampus,-0.0531472992928727,1.4144352754517786,1.4675825747446514,Lung,Secreted Factors,0.5,0.0,Other
Fgb,Ovary,Skeletal_muscle_EDL,0.844109594600927,-0.6215686452884359,1.465678239889363,Ovary,ECM Glycoproteins,0.5,0.5,Other
SERPING1,IAF,Glomerular,-0.278505059934075,1.1864089013793664,1.4649139613134414,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Other
S100a9,Ovary,Cortex,-0.7171245257632907,0.7461884711711876,1.4633129969344782,Ovary,Secreted Factors,0.5,1.0,Other
Pxdn,Lung,Skeletal_muscle_Gastrocnemius,0.1046317544381398,-1.3565521909651994,1.4611839454033393,Lung,ECM Glycoproteins,0.5,0.5,Other
Fbln1,Ovary,Skeletal_muscle_Gastrocnemius,-1.424534833263253,0.0353978967040093,1.4599327299672624,Ovary,ECM Glycoproteins,0.5,0.5,Other
KNG1,Tubulointerstitial,Cortex,1.1848197957068776,-0.2739201011754243,1.4587398968823018,Kidney_Tubulointerstitial,ECM Regulators,0.5,1.0,Other
SERPINB1,Skin dermis,Cortex,-0.371699468305179,1.086926497290119,1.458625965595298,Skin dermis,ECM Regulators,0.5,1.0,Other
Igfbp6,Lung,Hippocampus,0.1941536430174069,-1.264339177958111,1.458492820975518,Lung,ECM Glycoproteins,0.5,0.0,Other
Fgb,Skeletal_muscle_Gastrocnemius,Hippocampus,-0.9471986280002724,0.5111396707040494,1.4583382987043219,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,0.0,Other
Vtn,Ovary,Skeletal_muscle_Soleus,-0.6447504135107811,0.8127289677379956,1.4574793812487767,Ovary,ECM Glycoproteins,0.5,1.0,Other
Gpc1,Skeletal_muscle_EDL,Hippocampus,0.6996052159143934,-0.7563127838941258,1.4559179998085192,Skeletal_muscle_EDL,ECM-affiliated Proteins,0.5,0.0,Other
Col3a1,Ovary,Skeletal_muscle_TA,0.1060918368337861,-1.3484124771811576,1.4545043140149438,Ovary,Collagens,0.5,0.0,Other
COL14A1,NP,Tubulointerstitial,-0.797966846759206,0.6561924885470521,1.454159335306258,Intervertebral_disc_NP,Collagens,1.0,0.5,Structural
IGFBP7,NP,Glomerular,-0.6204076438810444,0.8310259620218644,1.451433605902909,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
ANXA4,Tubulointerstitial,Cortex,-0.1298857156301341,1.3198777097724466,1.4497634254025806,Kidney_Tubulointerstitial,ECM-affiliated Proteins,0.5,1.0,Other
Fmod,Skeletal_muscle_Soleus,Skeletal_muscle_Gastrocnemius,0.3254699920473745,-1.121920121539489,1.4473901135868634,Skeletal_muscle_Soleus,Proteoglycans,1.0,0.5,Other
SERPINF2,IAF,Skin dermis,1.0780470217497418,-0.3690226959545697,1.4470697177043115,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Other
S100a10,Cortex,Hippocampus,-0.0313706880553745,1.4144352754517786,1.4458059635071532,Brain_Cortex,Secreted Factors,1.0,0.0,Other
NID1,Skin dermis,Cortex,-0.3497589387680286,1.0952235343755443,1.444982473143573,Skin dermis,ECM Glycoproteins,0.5,1.0,Other
Hapln1,Lung,Hippocampus,-0.4662168837312759,0.9782018141304938,1.4444186978617697,Lung,Proteoglycans,0.5,0.0,Other
Tnc,Ovary,Skeletal_muscle_EDL,0.9591351281826879,-0.484317860457947,1.4434529886406349,Ovary,ECM Glycoproteins,0.5,0.5,Other
SERPINF1,IAF,Glomerular,1.3283747708681823,-0.11205570679535165,1.440430477663534,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Regulatory
Chad,Lung,Skeletal_muscle_TA,0.2410976186565885,-1.1989550870529586,1.4400527057095471,Lung,Proteoglycans,0.5,0.0,Other
C1qtnf9,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_TA,0.3734095105410142,-1.0661837441141344,1.4395932546551486,Skeletal_muscle_Gastrocnemius,ECM-affiliated Proteins,0.5,0.0,Other
Nid2,Skeletal_muscle_TA,Hippocampus,-0.7576541023959089,0.6817776440092297,1.4394317464051385,Skeletal_muscle_TA,ECM Glycoproteins,0.0,0.0,Other
Mfge8,Lung,Ovary,1.0099457599641113,-0.4280024580530251,1.4379482180171363,Lung,ECM Glycoproteins,0.5,0.5,Other
C1QTNF5,NP,Tubulointerstitial,1.4373259848337316,-0.0005972636732458,1.4379232485069775,Intervertebral_disc_NP,ECM-affiliated Proteins,1.0,0.5,Other
Fga,Ovary,Skeletal_muscle_Soleus,0.8262421360769909,-0.6104674250254818,1.4367095611024727,Ovary,ECM Glycoproteins,0.5,1.0,Other
CTSB,OAF,Glomerular,0.3142453528317571,-1.1213864746296565,1.4356318274614135,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Regulatory
Agrn,Ovary,Skeletal_muscle_Soleus,0.3632321556911388,-1.0721075050628908,1.4353396607540296,Ovary,ECM Glycoproteins,0.5,1.0,Other
ECM1,NP,Glomerular,0.6759871344267522,-0.7585404703315441,1.4345276047582964,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
Ctsl,Ovary,Cortex,1.2751896917183416,-0.1529213686335921,1.4281110603519338,Ovary,ECM Regulators,0.5,1.0,Other
CTSZ,NP,IAF,-1.4054431838740276,0.0222665980699045,1.4277097819439322,Intervertebral_disc_NP,ECM Regulators,1.0,0.0,Other
ECM1,OAF,Glomerular,0.6683747773124964,-0.7585404703315441,1.4269152476440405,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
S100A9,OAF,Cortex,0.2500522431482643,-1.1766868531300605,1.4267390962783248,Intervertebral_disc_OAF,Secreted Factors,0.0,1.0,Other
COL15A1,Glomerular,Tubulointerstitial,1.2121423275969752,-0.2138166663304893,1.4259589939274644,Kidney_Glomerular,Collagens,0.5,0.5,Structural
Serpina1d,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_EDL,-1.139213967009967,0.2857526145455411,1.4249665815555081,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.5,Other
Fgf13,Skeletal_muscle_TA,Hippocampus,0.0982326473473099,-1.32666833594959,1.4249009832969,Skeletal_muscle_TA,Secreted Factors,0.0,0.0,Other
Fbn1,Ovary,Skeletal_muscle_TA,0.0672535724403878,-1.3536547670208692,1.420908339461257,Ovary,ECM Glycoproteins,0.5,0.0,Other
Col3a1,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_TA,0.0718264771336861,-1.3484124771811576,1.4202389543148437,Skeletal_muscle_Gastrocnemius,Collagens,0.5,0.0,Other
FN1,Skin dermis,Tubulointerstitial,-0.3717979346692634,1.0456306469147472,1.4174285815840106,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
F13a1,Ovary,Cortex,0.5850023223884685,-0.8312935179461011,1.4162958403345696,Ovary,ECM Regulators,0.5,1.0,Other
COL6A6,Glomerular,Cortex,-0.8575850995550971,0.5571121836463163,1.4146972832014133,Kidney_Glomerular,Collagens,0.5,1.0,Other
Fmod,Skeletal_muscle_TA,Cortex,-1.002040652410167,0.4113031421797962,1.4133437945899632,Skeletal_muscle_TA,Proteoglycans,0.0,1.0,Other
Ctsc,Skeletal_muscle_TA,Hippocampus,1.2708442640092086,-0.1401063356385999,1.4109505996478084,Skeletal_muscle_TA,ECM Regulators,0.0,0.0,Other
EMILIN1,NP,Glomerular,-0.4407371806463347,0.9698905350030398,1.4106277156493745,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
FBLN5,NP,Glomerular,-0.0182975234859682,1.392048340478235,1.410345863964203,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Structural
EFEMP1,OAF,Tubulointerstitial,0.3754508652341336,-1.0344048506756942,1.4098557159098277,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
IGFBP7,IAF,Glomerular,-0.577357160433488,0.8310259620218644,1.4083831224553522,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
Ctsz,Skeletal_muscle_EDL,Cortex,-0.6782823811590399,0.7294314802420359,1.4077138614010758,Skeletal_muscle_EDL,ECM Regulators,0.5,1.0,Other
Dpt,Skeletal_muscle_TA,Skeletal_muscle_EDL,-0.7950656670666336,0.6104611365002272,1.4055268035668607,Skeletal_muscle_TA,ECM Glycoproteins,0.0,0.5,Other
FBLN5,IAF,Glomerular,-0.0115636199341566,1.392048340478235,1.4036119604123916,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Structural
F13a1,Cortex,Hippocampus,-0.8312935179461011,0.5710777461538502,1.4023712640999513,Brain_Cortex,ECM Regulators,1.0,0.0,Other
COL6A2,Skin dermis,Glomerular,-0.3481760265065081,1.0506046206561088,1.398780647162617,Skin dermis,Collagens,0.5,0.5,Structural
Fga,Ovary,Skeletal_muscle_TA,0.8262421360769909,-0.5721727850516047,1.3984149211285957,Ovary,ECM Glycoproteins,0.5,0.0,Other
Serpinc1,Skeletal_muscle_TA,Cortex,0.7492613405922265,-0.6484302688726572,1.3976916094648837,Skeletal_muscle_TA,ECM Regulators,0.0,1.0,Other
SERPINF1,NP,Tubulointerstitial,1.1338878736384987,-0.2636571175972702,1.397544991235769,Intervertebral_disc_NP,ECM Regulators,1.0,0.5,Regulatory
S100a16,Lung,Ovary,-0.2542906967779287,1.1409060202065786,1.3951967169845072,Lung,Secreted Factors,0.5,0.5,Other
FGL2,Skin dermis,Glomerular,-0.387744189019177,1.0049092719842474,1.3926534610034245,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
SERPINA4,IAF,Skin dermis,1.0370938176336888,-0.352780553258823,1.3898743708925119,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Other
Col5a1,Skeletal_muscle_Soleus,Skeletal_muscle_EDL,-0.1038102058605319,1.2834853572986125,1.3872955631591444,Skeletal_muscle_Soleus,Collagens,1.0,0.5,Other
Serpinc1,Cortex,Hippocampus,-0.6484302688726572,0.7375133718117893,1.3859436406844465,Brain_Cortex,ECM Regulators,1.0,0.0,Other
SERPINA1,Tubulointerstitial,Cortex,-0.9491675981321408,0.4355549032244479,1.3847225013565887,Kidney_Tubulointerstitial,ECM Regulators,0.5,1.0,Regulatory
Gpc1,Skeletal_muscle_EDL,Cortex,0.6996052159143934,-0.6794327739871618,1.3790379899015552,Skeletal_muscle_EDL,ECM-affiliated Proteins,0.5,1.0,Other
Vtn,Lung,Ovary,0.7341609336905491,-0.6447504135107811,1.3789113472013304,Lung,ECM Glycoproteins,0.5,0.5,Other
Tinagl1,Ovary,Hippocampus,-0.4296052899131098,0.9486766070639688,1.3782818969770787,Ovary,ECM Glycoproteins,0.5,0.0,Other
Ctsb,Skeletal_muscle_TA,Hippocampus,1.345455431296859,-0.0274897911963158,1.3729452224931749,Skeletal_muscle_TA,ECM Regulators,0.0,0.0,Other
HPX,Skin dermis,Tubulointerstitial,-0.3635684588701168,1.008625591559397,1.3721940504295138,Skin dermis,ECM-affiliated Proteins,0.5,0.5,Other
S100A6,NP,OAF,-0.2517094938104731,1.1198857008951597,1.3715951947056328,Intervertebral_disc_NP,Secreted Factors,1.0,0.0,Other
Anxa2,Skeletal_muscle_Gastrocnemius,Hippocampus,-1.0865403384154777,0.2832369785065534,1.369777316922031,Skeletal_muscle_Gastrocnemius,ECM-affiliated Proteins,0.5,0.0,Other
Itih5,Ovary,Hippocampus,0.5852991186562787,-0.7820368796671923,1.367335998323471,Ovary,ECM Regulators,0.5,0.0,Other
LGALS3,NP,Glomerular,-0.7753976942369272,0.5915945181048995,1.3669922123418266,Intervertebral_disc_NP,ECM-affiliated Proteins,1.0,0.5,Other
AMBP,IAF,Skin dermis,1.053743202766284,-0.3131278604466486,1.3668710632129326,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Other
ITIH2,OAF,Skin dermis,0.9559372252132304,-0.4109006223024836,1.366837847515714,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Other
CTSD,Skin dermis,Cortex,-0.3612379334667295,1.0051993070111698,1.3664372404778993,Skin dermis,ECM Regulators,0.5,1.0,Regulatory
Dcn,Ovary,Skeletal_muscle_Soleus,0.9701132248454264,-0.394800913955881,1.3649141388013075,Ovary,Proteoglycans,0.5,1.0,Other
Tgfbi,Skeletal_muscle_Soleus,Hippocampus,1.0993312544442622,-0.2652668567705868,1.3645981112148489,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.0,Other
Col1a1,Skeletal_muscle_Gastrocnemius,Hippocampus,-0.0503695173253319,1.3127716341647395,1.3631411514900713,Skeletal_muscle_Gastrocnemius,Collagens,0.5,0.0,Other
Fgg,Ovary,Skeletal_muscle_Soleus,0.762670582451147,-0.60036041777964,1.363031000230787,Ovary,ECM Glycoproteins,0.5,1.0,Other
Ctsb,Lung,Skeletal_muscle_TA,-0.0170158328911154,1.345455431296859,1.3624712641879744,Lung,ECM Regulators,0.5,0.0,Other
Gpc1,Skeletal_muscle_TA,Hippocampus,0.6056901228895779,-0.7563127838941258,1.3620029067837036,Skeletal_muscle_TA,ECM-affiliated Proteins,0.0,0.0,Other
POSTN,OAF,Cortex,1.184005684135708,-0.1756161186283106,1.3596218027640186,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,1.0,Structural
Col6a2,Skeletal_muscle_Soleus,Skeletal_muscle_EDL,1.0203679752205477,-0.3385227889456255,1.3588907641661732,Skeletal_muscle_Soleus,Collagens,1.0,0.5,Other
Efemp1,Lung,Skeletal_muscle_Soleus,0.0769032098380257,-1.281332723896924,1.3582359337349499,Lung,ECM Glycoproteins,0.5,1.0,Other
Anxa1,Lung,Skeletal_muscle_Soleus,0.0521251524718951,-1.303453724405975,1.35557887687787,Lung,ECM-affiliated Proteins,0.5,1.0,Other
Anxa2,Skeletal_muscle_Soleus,Hippocampus,-1.0715401101407038,0.2832369785065534,1.3547770886472572,Skeletal_muscle_Soleus,ECM-affiliated Proteins,1.0,0.0,Other
DCN,OAF,Glomerular,-0.3968568693311143,0.9566688662263708,1.353525735557485,Intervertebral_disc_OAF,Proteoglycans,0.0,0.5,Structural
Col1a1,Skeletal_muscle_EDL,Hippocampus,-0.0396672122978212,1.3127716341647395,1.3524388464625607,Skeletal_muscle_EDL,Collagens,0.5,0.0,Other
LGALS3,IAF,Cortex,-0.190554425179323,1.1616075977186584,1.3521620228979814,Intervertebral_disc_IAF,ECM-affiliated Proteins,0.0,1.0,Other
SERPINF2,Glomerular,Cortex,-0.4308336639122539,0.9198920138579884,1.3507256777702423,Kidney_Glomerular,ECM Regulators,0.5,1.0,Other
Fga,Ovary,Skeletal_muscle_Gastrocnemius,0.8262421360769909,-0.5236023658942592,1.3498445019712502,Ovary,ECM Glycoproteins,0.5,0.5,Other
S100a4,Lung,Ovary,0.2236882351263064,-1.12539135179596,1.3490795869222663,Lung,Secreted Factors,0.5,0.5,Other
