Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,Abundance_Young_log2,Abundance_Old_log2,Zscore_Young,Zscore_Old,Zscore_Delta
A0A087WYY6,Plakophilin-1 OS=Homo sapiens GN=PKP1 PE=1 SV=1,PKP1,Kidney_Glomerular,Glomerular,Homo sapiens,21113.87918082457,19869.339498665835,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.365972371622412,14.278328901802727,0.42542502035124724,0.3547570403112741,-0.07066798003997316
A0A087WZ82,FXYD domain-containing ion transport regulator 6 OS=Homo sapiens GN=FXYD6 PE=4 SV=1,FXYD6,Kidney_Glomerular,Glomerular,Homo sapiens,4573.862286433244,6936.503560625234,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.159512600371308,12.760200891465534,-0.2484260498307326,-0.1414525613938111,0.1069734884369215
A0A087WZN1,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial OS=Homo sapiens GN=IDH3B PE=1 SV=1",IDH3B,Kidney_Glomerular,Glomerular,Homo sapiens,3463.7407792400677,1401.4056152607457,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.758531703259969,10.45368796246417,-0.3708852988782675,-0.8953506872660734,-0.5244653883878059
A0A087WZV1,Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens GN=HNRNPAB PE=1 SV=1,HNRNPAB,Kidney_Glomerular,Glomerular,Homo sapiens,2174.311804229597,5647.65346494043,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.087006493060152,12.463691281220147,-0.5759685673081947,-0.23836857545833923,0.33759999184985545
A0A087WZY5,Collagen alpha-6(IV) chain OS=Homo sapiens GN=COL4A6 PE=1 SV=1,COL4A6,Kidney_Glomerular,Glomerular,Homo sapiens,13703.721915653989,7921.42469909562,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL4A6,Collagens,Core matrisome,exact_gene,100,13.742385434092034,12.951726326835692,0.2349820625047578,-0.0788512791868446,-0.31383334169160243
A0A087X004,"Glutaminase 2 (Liver, mitochondrial), isoform CRA_d OS=Homo sapiens GN=GLS2 PE=1 SV=1",GLS2,Kidney_Glomerular,Glomerular,Homo sapiens,941.267693730219,236.23422856377368,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.879993170582026,7.89016836920597,-0.9445894819848348,-1.7332530431097666,-0.7886635611249317
A0A087X054,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1,HYOU1,Kidney_Glomerular,Glomerular,Homo sapiens,13992.731322336813,8014.9636587787,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.772493077039824,12.968660252599076,0.24417691286430987,-0.07331632001269306,-0.31749323287700293
A0A087X0K0,Collagen alpha-1(XV) chain OS=Homo sapiens GN=COL15A1 PE=1 SV=1,COL15A1,Kidney_Glomerular,Glomerular,Homo sapiens,34457.07493680543,94495.84318943469,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL15A1,Collagens,Core matrisome,exact_gene,100,15.072554484574248,16.527978514269204,0.6412146391731048,1.0900690367812211,0.4488543976081163
A0A087X0Q5,C-type lectin domain family 18 member B OS=Homo sapiens GN=CLEC18B PE=4 SV=1,CLEC18B,Kidney_Glomerular,Glomerular,Homo sapiens,7650.08161994267,11368.567547245231,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,CLEC18B,ECM-affiliated Proteins,Matrisome-associated,exact_gene,100,12.901447998143631,13.472889760489386,-0.021839565767490614,0.09149423718309224,0.11333380295058286
A0A087X0Q9,Selenoprotein O OS=Homo sapiens GN=SELO PE=1 SV=1,SELO,Kidney_Glomerular,Glomerular,Homo sapiens,20626.017993446465,13110.893915633364,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.332247648324667,13.678588466737592,0.415125516511714,0.1587281413095322,-0.25639737520218175
A0A087X0S5,Collagen alpha-1(VI) chain OS=Homo sapiens GN=COL6A1 PE=1 SV=1,COL6A1,Kidney_Glomerular,Glomerular,Homo sapiens,2751511.5837193667,5897824.761391317,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL6A1,Collagens,Core matrisome,exact_gene,100,21.39179349600272,22.491751771023623,2.5711052386161652,3.0393654941572095,0.4682602555410442
A0A087X0T3,Myosin-7B OS=Homo sapiens GN=MYH7B PE=1 SV=1,MYH7B,Kidney_Glomerular,Glomerular,Homo sapiens,684.2276475443017,899.4746707659069,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.420439552186664,9.814541885257352,-1.0849367938173664,-1.10425956599213,-0.019322772174763525
A0A087X0X3,Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=1,HNRNPM,Kidney_Glomerular,Glomerular,Homo sapiens,75238.70825512806,69984.5538448022,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.199206634315715,16.09476953664538,0.9852933152124316,0.9484719825288334,-0.03682133268359822
A0A087X198,PRAME family member 9/15 OS=Homo sapiens GN=PRAMEF15 PE=4 SV=1,PRAMEF15,Kidney_Glomerular,Glomerular,Homo sapiens,4095.03658937719,4986.859443217504,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.000012887470032,12.284205095573416,-0.2971371360842113,-0.29703475386021677,0.00010238222399450159
A0A087X1J7,Glutathione peroxidase OS=Homo sapiens GN=GPX3 PE=1 SV=1,GPX3,Kidney_Glomerular,Glomerular,Homo sapiens,138972.4678166348,71689.5704313451,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.08444995088884,16.12949575110461,1.255645924408658,0.9598224621512419,-0.29582346225741607
A0A087X1N2,CCAAT/enhancer-binding protein zeta OS=Homo sapiens GN=CEBPZ PE=1 SV=1,CEBPZ,Kidney_Glomerular,Glomerular,Homo sapiens,3789.21402602069,7412.613878965068,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.888063601544092,12.855961262321383,-0.33132635952268297,-0.11015268736608785,0.2211736721565951
A0A087X1S2,Nuclease-sensitive element-binding protein 1 OS=Homo sapiens GN=YBX1 PE=1 SV=2,YBX1,Kidney_Glomerular,Glomerular,Homo sapiens,38879.03844051267,23758.05680458463,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.246742024879707,14.53618994420843,0.6944113763067465,0.43904052910545854,-0.255370847201288
A0A087X1V3,Transcription intermediary factor 1-alpha OS=Homo sapiens GN=TRIM24 PE=1 SV=1,TRIM24,Kidney_Glomerular,Glomerular,Homo sapiens,21710.6763467637,11385.64157349507,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.40618349950511,13.475054674468712,0.4377054670242523,0.09220185280976709,-0.34550361421448517
A0A087X256,WASH complex subunit 7 OS=Homo sapiens GN=KIAA1033 PE=1 SV=1,KIAA1033,Kidney_Glomerular,Glomerular,Homo sapiens,114435.2258757682,113778.84506244032,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.80418429769203,16.795885496020677,1.1700530154408064,1.177636103460521,0.007583088019714523
A0A087X2C0,Ig mu chain C region OS=Homo sapiens GN=IGHM PE=1 SV=1,IGHM,Kidney_Glomerular,Glomerular,Homo sapiens,9575.397788518148,9902.648745492696,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.225267365473483,13.273744431794816,0.07705461307228292,0.02640234535309284,-0.05065226771919008
A0A087X2D5,"39S ribosomal protein L45, mitochondrial OS=Homo sapiens GN=MRPL45 PE=1 SV=1",MRPL45,Kidney_Glomerular,Glomerular,Homo sapiens,4075.9049813740166,4139.527997248423,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.993258617623463,12.015599035585147,-0.2991998847568634,-0.38483031861812345,-0.08563043386126007
A0A087X2I1,26S protease regulatory subunit 10B OS=Homo sapiens GN=PSMC6 PE=1 SV=1,PSMC6,Kidney_Glomerular,Glomerular,Homo sapiens,3170.0700511908,2391.99448529371,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.630754032614497,11.224601356821163,-0.40990849849952754,-0.6433728397075966,-0.23346434120806908
A0A087X2I6,"Keratin, type I cuticular Ha3-II OS=Homo sapiens GN=KRT33B PE=1 SV=1",KRT33B,Kidney_Glomerular,Glomerular,Homo sapiens,1835.255657861945,3875.1075567755943,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.84255122067539,11.920392888819064,-0.6506250142801222,-0.41594904104798025,0.23467597323214195
A0A096LNH1,Protocadherin-11 X-linked OS=Homo sapiens GN=PCDH11X PE=4 SV=1,PCDH11X,Kidney_Glomerular,Glomerular,Homo sapiens,14137.751216222614,12533.365774193642,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.78736708147025,13.613601378707012,0.24871942206113573,0.13748670656354842,-0.11123271549758731
A0A096LP22,Probable peptidyl-tRNA hydrolase (Fragment) OS=Homo sapiens GN=PTRH1 PE=1 SV=1,PTRH1,Kidney_Glomerular,Glomerular,Homo sapiens,3549.1416773745536,4583.984884436461,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.793660884819442,12.16270126228078,-0.3601568745956687,-0.3367490390280323,0.02340783556763637
A0A096LP34,Probable peptidyl-tRNA hydrolase (Fragment) OS=Homo sapiens GN=PTRH1 PE=1 SV=1,PTRH1,Kidney_Glomerular,Glomerular,Homo sapiens,141813.321677218,152416.7282954721,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.113643710606322,17.217671192467858,1.264561675551996,1.3154993870662763,0.05093771151428039
A0A096LPI6,Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=2,4,Kidney_Glomerular,Glomerular,Homo sapiens,765.3130089194257,869.7671439270476,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.581789986856537,9.766143162082907,-1.0356604985985458,-1.120078990300158,-0.0844184917016122
A0A0A0MQR2,Protein RTF2 homolog OS=Homo sapiens GN=RTFDC1 PE=1 SV=1,RTFDC1,Kidney_Glomerular,Glomerular,Homo sapiens,6564.909633962564,9349.172500508146,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.680779179024517,13.190777266061504,-0.08923164871260317,-0.0007159898484177252,0.08851565886418544
A0A0A0MQS9,Laminin subunit alpha-4 OS=Homo sapiens GN=LAMA4 PE=1 SV=1,LAMA4,Kidney_Glomerular,Glomerular,Homo sapiens,39766.602142464035,47001.57010797844,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,LAMA4,ECM Glycoproteins,Core matrisome,exact_gene,100,15.279305954479387,15.520452025289925,0.7043563746683678,0.7607527245865152,0.05639634991814746
A0A0A0MQU0,WD repeat-containing protein 18 (Fragment) OS=Homo sapiens GN=WDR18 PE=1 SV=1,WDR18,Kidney_Glomerular,Glomerular,Homo sapiens,96.91023813244408,544.909029773145,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,6.6133878201977225,9.092516750389365,-1.9422081741083348,-1.3402579812471962,0.6019501928611386
A0A0A0MQU3,Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1,UBE2D2,Kidney_Glomerular,Glomerular,Homo sapiens,9215.002525876724,6484.947009343443,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.16992539684914,12.66310152158104,0.06015321959600569,-0.1731900955991758,-0.2333433151951815
A0A0A0MQV9,Histone-lysine N-methyltransferase OS=Homo sapiens GN=SETD1B PE=1 SV=1,SETD1B,Kidney_Glomerular,Glomerular,Homo sapiens,49781.71314348277,36862.98772388347,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.603357238473931,15.169924521008952,0.8033213806742342,0.6461806251972768,-0.15714075547695738
A0A0A0MQX1,Unconventional myosin-X OS=Homo sapiens GN=MYO10 PE=1 SV=1,MYO10,Kidney_Glomerular,Glomerular,Homo sapiens,33955.3755758022,73511.59967611937,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.051394856759934,16.165703921095755,0.6347525055629177,0.9716573281753431,0.3369048226124254
A0A0A0MQZ6,Ribosome biogenesis protein NSA2 homolog OS=Homo sapiens GN=NSA2 PE=1 SV=1,NSA2,Kidney_Glomerular,Glomerular,Homo sapiens,583.2846151152127,654.7103876879696,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.19052749174088,9.35691493982534,-1.1551517553579023,-1.2538377852042875,-0.09868602984638519
A0A0A0MR89,Neurexin-3-beta OS=Homo sapiens GN=NRXN3 PE=1 SV=1,NRXN3,Kidney_Glomerular,Glomerular,Homo sapiens,1268.2605835041386,1582.0810701998168,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.30977257443636,10.628519423005416,-0.8133351917399672,-0.8382059347748644,-0.024870743034897225
A0A0A0MRA8,Band 4.1-like protein 3 OS=Homo sapiens GN=EPB41L3 PE=1 SV=1,EPB41L3,Kidney_Glomerular,Glomerular,Homo sapiens,22284.386433272735,18056.64889682623,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.443810357351376,14.140322445917839,0.4491966796707059,0.3096487700988297,-0.13954790957187624
A0A0A0MRE3,Nesprin-2 OS=Homo sapiens GN=SYNE2 PE=1 SV=1,SYNE2,Kidney_Glomerular,Glomerular,Homo sapiens,483.98555340225136,31258.82357689832,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,8.921797963166563,14.932022015678065,-1.2372215409840526,0.5684207086348646,1.8056422496189173
A0A0A0MRF9,Phosphoinositide phospholipase C OS=Homo sapiens GN=PLCG2 PE=1 SV=1,PLCG2,Kidney_Glomerular,Glomerular,Homo sapiens,81482.61871312677,74795.25285163427,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.31422243181636,16.190678375226835,1.0204190488620863,0.9798203841579756,-0.040598664704110776
A0A0A0MRH7,Paired box protein Pax-2 OS=Homo sapiens GN=PAX2 PE=1 SV=1,PAX2,Kidney_Glomerular,Glomerular,Homo sapiens,419.7944057189893,883.8945990274273,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,8.7169717145211,9.789361813878612,-1.2997753154282812,-1.1124898292536418,0.18728548617463936
A0A0A0MRJ6,Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens GN=PCMT1 PE=1 SV=1,PCMT1,Kidney_Glomerular,Glomerular,Homo sapiens,127.62722682540634,215.65787856257103,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,7.0070522433927955,7.759274889603913,-1.8219833704119783,-1.7760363926935103,0.04594697771846801
A0A0A0MRM8,Unconventional myosin-VI OS=Homo sapiens GN=MYO6 PE=1 SV=1,MYO6,Kidney_Glomerular,Glomerular,Homo sapiens,1208.4003347289608,5526.662187951224,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.240076168062805,12.432453735652508,-0.8346204191592863,-0.2485787619108765,0.5860416572484098
A0A0A0MRP6,Probable global transcription activator SNF2L1 OS=Homo sapiens GN=SMARCA1 PE=1 SV=1,SMARCA1,Kidney_Glomerular,Glomerular,Homo sapiens,128.44807280369588,339.49766675355204,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,7.016229676625361,8.411501102036702,-1.8191805895564808,-1.5628521902486807,0.25632839930780005
A0A0A0MRP7,Breast carcinoma-amplified sequence 1 OS=Homo sapiens GN=BCAS1 PE=1 SV=1,BCAS1,Kidney_Glomerular,Glomerular,Homo sapiens,926.8374341518916,731.9955473443911,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.85772824352426,9.517660624363447,-0.9513891731103575,-1.2012970563873882,-0.24990788327703062
A0A0A0MS41,Sideroflexin OS=Homo sapiens GN=SFXN3 PE=1 SV=1,SFXN3,Kidney_Glomerular,Glomerular,Homo sapiens,1938.4681767862503,984.1346362235888,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.921445388673035,9.944177097834478,-0.6265307977306012,-1.0618874888274632,-0.43535669109686204
A0A0A0MS51,Gelsolin OS=Homo sapiens GN=GSN PE=1 SV=1,GSN,Kidney_Glomerular,Glomerular,Homo sapiens,186827.57857337603,187617.81093359433,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.511355630836103,17.517444956235174,1.3860225816436615,1.41348231005284,0.02745972840917843
A0A0A0MSA0,Laminin subunit alpha-3 OS=Homo sapiens GN=LAMA3 PE=1 SV=1,LAMA3,Kidney_Glomerular,Glomerular,Homo sapiens,35271.893903846365,34709.478876305104,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,LAMA3,ECM Glycoproteins,Core matrisome,exact_gene,100,15.106272323599894,15.083083648712114,0.6515120405613805,0.6177961448631283,-0.033715895698252174
A0A0A0MSA7,Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens GN=EIF4G3 PE=1 SV=1,EIF4G3,Kidney_Glomerular,Glomerular,Homo sapiens,15632.598507766035,14468.364495917733,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.932362272523818,13.820713938687799,0.29300083880651623,0.20518273759413355,-0.08781810121238268
A0A0A0MSG0,WAS/WASL-interacting protein family member 3 OS=Homo sapiens GN=WIPF3 PE=1 SV=1,WIPF3,Kidney_Glomerular,Glomerular,Homo sapiens,514279.58933619,408240.10954935633,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,18.97219617703465,18.63906194234573,1.8321621298226667,1.780089812288412,-0.052072317534254786
A0A0A0MSG2,Four and a half LIM domains protein 2 OS=Homo sapiens GN=FHL2 PE=1 SV=1,FHL2,Kidney_Glomerular,Glomerular,Homo sapiens,31649.420561545765,44480.991598248635,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.949937049440834,15.440933763037874,0.6037673713986419,0.7347616849826765,0.13099431358403457
A0A0A0MSQ0,Plastin-3 OS=Homo sapiens GN=PLS3 PE=1 SV=1,PLS3,Kidney_Glomerular,Glomerular,Homo sapiens,9488.382689140835,6749.5760675871325,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.212098523617396,12.720794905994325,0.07303285917792114,-0.15433265333752136,-0.2273655125154425
A0A0A0MSV6,Complement C1q subcomponent subunit B (Fragment) OS=Homo sapiens GN=C1QB PE=1 SV=4,C1QB,Kidney_Glomerular,Glomerular,Homo sapiens,2184.1455083063834,3090.2432907002035,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,C1QB,ECM-affiliated Proteins,Matrisome-associated,exact_gene,100,11.09351363629756,11.593971488024879,-0.5739812909066544,-0.52264191027455,0.051339380632104414
A0A0A0MSX5,Homeobox protein Hox-D8 OS=Homo sapiens GN=HOXD8 PE=1 SV=1,HOXD8,Kidney_Glomerular,Glomerular,Homo sapiens,445.192004021376,87.23855395047197,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,8.801520849788714,6.4633372431877225,-1.2739540763441268,-2.1996216891797884,-0.9256676128356616
A0A0A0MSX9,"Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=1",IARS,Kidney_Glomerular,Glomerular,Homo sapiens,297131.55958977,369612.1319765114,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,18.18074717784284,18.495656489580472,1.5904542310208423,1.733216846297105,0.14276261527626266
A0A0A0MSY7,"Thymidine kinase 2, mitochondrial OS=Homo sapiens GN=TK2 PE=1 SV=1",TK2,Kidney_Glomerular,Glomerular,Homo sapiens,1271.970564769647,927.0617072799074,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.313983344473368,9.858076923820452,-0.8120492258988049,-1.0900298673115734,-0.27798064141276846
A0A0A0MT16,ATP-binding cassette sub-family A member 13 OS=Homo sapiens GN=ABCA13 PE=1 SV=1,ABCA13,Kidney_Glomerular,Glomerular,Homo sapiens,142292.6694567297,104032.76444000588,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.11851195326157,16.666692309385176,1.266048433011111,1.135408505229741,-0.13063992778137012
A0A0A0MT26,Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens GN=ATP1A3 PE=1 SV=1,ATP1A3,Kidney_Glomerular,Glomerular,Homo sapiens,595.2081752828597,757.6307528531606,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.219672347658612,9.567254045574389,-1.1462509393963551,-1.1850871375803387,-0.03883619818398354
A0A0A0MT68,Deoxyribonuclease OS=Homo sapiens GN=DNASE1L3 PE=1 SV=1,DNASE1L3,Kidney_Glomerular,Glomerular,Homo sapiens,16267.571003848634,13126.994623143406,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.989799912907655,13.680358932626607,0.31054224878174996,0.1593068291195446,-0.15123541966220536
A0A0A0MT83,"Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=IVD PE=1 SV=1",IVD,Kidney_Glomerular,Glomerular,Homo sapiens,1434.2540788888557,2532.9618751027065,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.487090440312631,11.307179103136852,-0.7591824556511696,-0.6163817886697395,0.14280066698143012
A0A0A0MTE2,LIM domain only protein 7 OS=Homo sapiens GN=LMO7 PE=1 SV=1,LMO7,Kidney_Glomerular,Glomerular,Homo sapiens,513543.6202238637,396095.846989868,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,18.970130107511956,18.59549369158395,1.8315311538234313,1.7658492579937262,-0.06568189582970518
A0A0A0MTH3,Integrin-linked protein kinase OS=Homo sapiens GN=ILK PE=1 SV=1,ILK,Kidney_Glomerular,Glomerular,Homo sapiens,24597.197771964333,45292.9061468725,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.586264997524681,15.467029342335959,0.4927022141852739,0.7432911877134046,0.25058897352813075
A0A0A0MTL9,Nidogen-2 OS=Homo sapiens GN=NID2 PE=1 SV=1,NID2,Kidney_Glomerular,Glomerular,Homo sapiens,559456.6578273777,698392.4229965323,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,NID2,ECM Glycoproteins,Core matrisome,exact_gene,100,19.09366942037653,19.413680447128442,1.8692599623283495,2.0332786982811317,0.16401873595278227
